elapsed_h,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm
4.477826805786656,2.41463158,-1.07410588,-0.892389569,0.0518489182,-0.064191719,0.0614180576
4.494493507399166,2.41855576,-1.06983558,-0.898597045,0.0523467939,-0.0647631348,0.0613809542
4.511160226136934,2.4101046,-1.07159141,-0.881181654,0.0525081265,-0.0643540654,0.0616941118
4.5278270753333345,2.43962062,-1.06129901,-0.885043517,0.0525405172,-0.0646053002,0.0616461581
4.544493833812222,2.42482418,-1.07364557,-0.889284296,0.0517410968,-0.0645856183,0.0617647111
4.5611603394238855,2.43090613,-1.09418669,-0.898858107,0.0512055651,-0.0643471288,0.0611422089
4.577827046018598,2.40829171,-1.08993656,-0.892528758,0.0517972383,-0.0639634906,0.0611195039
4.594493893886668,2.45789438,-1.06760008,-0.903508198,0.0515952905,-0.0652965521,0.0610698515
4.6111604959447225,2.42759598,-1.09155795,-0.89140896,0.052017466,-0.0645800653,0.0618597781
4.627827337596099,2.40536442,-1.08282337,-0.904800795,0.0520393445,-0.064388228,0.0621050946
4.644493899891936,2.44169991,-1.06781708,-0.901853636,0.0518394883,-0.0644504293,0.0608340609
4.661160721271655,2.43320125,-1.07370797,-0.900274988,0.0521546278,-0.0642248906,0.0611950899
4.677827315212764,2.40028171,-1.07305301,-0.886982961,0.0518532382,-0.0640825367,0.0614673492
4.694494042831939,2.41317641,-1.08583818,-0.890734349,0.0520764662,-0.0644557311,0.0621461298
4.711160744849994,2.42957269,-1.07231892,-0.889489464,0.0520139909,-0.0652038872,0.0619173991
4.722271955292494,2.44474059,-1.06005186,-0.904096666,0.0519526343,-0.0648551742,0.0615413872
4.738938580743334,2.42709388,-1.08290535,-0.923497166,0.0522450871,-0.0646962299,0.0620094248
4.7556051689225,2.43039847,-1.05794465,-0.885152457,0.052239009,-0.0645698864,0.0617406863
4.772271940879986,2.41314631,-1.08435898,-0.898538885,0.052049496,-0.064141683,0.061323735
4.788938884692486,2.40419348,-1.0755034,-0.885530497,0.0523419214,-0.0642788493,0.061690011
4.805605855418609,2.40410302,-1.06379016,-0.892462342,0.0518607228,-0.0642375583,0.0611621557
4.822272926223328,2.42102566,-1.08249735,-0.874745557,0.0518207744,-0.0641890704,0.0613225065
4.838940079783319,2.42190624,-1.04854876,-0.88786895,0.0525723052,-0.0645252116,0.0614476993
4.855606961018057,2.41713158,-1.07134957,-0.899596797,0.0520895221,-0.0641138863,0.0617344757
4.872274072003881,2.42892197,-1.07937111,-0.896091419,0.0516244299,-0.0644990999,0.061242185
4.88894088181777,2.4248477,-1.07535493,-0.894420856,0.0520710411,-0.0647049155,0.0613682408
4.905607951747208,2.43604802,-1.0666053,-0.895813771,0.0518605219,-0.0646845303,0.0615665033
4.922274864046938,2.43002043,-1.08073604,-0.89785536,0.0514964104,-0.0645110323,0.0610645954
4.938941757174988,2.41392328,-1.07744986,-0.894556245,0.0516297865,-0.0641692423,0.0623722668
4.955608502596102,2.44656372,-1.06639677,-0.903886457,0.0519903086,-0.0650220186,0.0614668652
4.972275363486389,2.43943459,-1.05828156,-0.911260639,0.0523569271,-0.0646931749,0.0615558495
4.988942283909434,2.41633677,-1.09435036,-0.884922229,0.0515127131,-0.0642732552,0.0619511005
5.00005351318082,2.41562483,-1.0699131,-0.904885843,0.0520232839,-0.064664378,0.0610681436
5.016720521163322,2.43846078,-1.07185993,-0.8905587,0.0517942335,-0.0643857163,0.0616059814
5.033387303754717,2.42268614,-1.06860436,-0.910397373,0.0523549863,-0.0643804556,0.0613022355
5.050054153459997,2.42609697,-1.05773817,-0.908237638,0.0524119133,-0.0648234547,0.0617562172
5.066720810809994,2.4245477,-1.08230862,-0.892537672,0.051628727,-0.0644658187,0.0616882939
5.0833875321341555,2.43712749,-1.07490003,-0.883602598,0.0517517278,-0.065014534,0.0622053584
5.1000544892835995,2.42594953,-1.05287363,-0.883093625,0.0525766891,-0.0643053765,0.0614864878
5.116721278314444,2.41619473,-1.08231315,-0.909562676,0.0521379826,-0.0643300954,0.061697692
5.133388061381654,2.43117398,-1.06757648,-0.893877908,0.0525375353,-0.0647294243,0.0619081427
5.150054861606655,2.41803583,-1.06180367,-0.917752412,0.0519411631,-0.0641120048,0.0616222064
5.16672175495971,2.44589108,-1.06355738,-0.892590133,0.0525773787,-0.0648902272,0.0612887276
5.183388433105833,2.42922197,-1.08677137,-0.887202376,0.0516598574,-0.064425852,0.0613889
5.200055059033055,2.4006786,-1.0624454,-0.903460633,0.0526606913,-0.063985981,0.061860116
5.216721805268041,2.4073743,-1.0769178,-0.877826498,0.0516075107,-0.0644282129,0.0613138437
5.23338857907582,2.43707517,-1.07491595,-0.901195537,0.0516806718,-0.0643994663,0.0610977031
5.250055395148326,2.41756237,-1.08883123,-0.880532323,0.0516546104,-0.0642655606,0.0614918078
5.2667357919988795,2.43783549,-1.06523218,-0.902226634,0.053023757,-0.0644824638,0.0611785041
5.277846967757764,2.41780977,-1.07316436,-0.880430909,0.0522219893,-0.0641147539,0.0611047265
5.29451373956889,2.39038488,-1.0718109,-0.926292131,0.0519850844,-0.0636386289,0.0617106062
5.311180489260555,2.40688286,-1.07787846,-0.903262918,0.0513980875,-0.0640066722,0.0618853235
5.327847310526655,2.40658125,-1.09127877,-0.891316825,0.0517760402,-0.0641348742,0.0609284566
5.344514095233042,2.39038882,-1.06630419,-0.903765607,0.0521422295,-0.0636838791,0.0617054643
5.361180766964438,2.41401271,-1.08282644,-0.895456117,0.0516488885,-0.0641803711,0.0615358022
5.377847238225271,2.42632099,-1.07260286,-0.893560293,0.0519871531,-0.0643791816,0.0615027311
5.394513898757497,2.40207634,-1.06428628,-0.914205387,0.0522743086,-0.0637823025,0.061839676
5.411180457835823,2.42827227,-1.05973746,-0.909907471,0.0519951309,-0.0644983373,0.0612569031
5.427847204855271,2.4194476,-1.069797,-0.897985197,0.0521622037,-0.0645638402,0.0611783671
5.444513700812498,2.40772253,-1.06752738,-0.902674816,0.0522091207,-0.0643705507,0.0612196855
5.461180381373609,2.4162526,-1.07135921,-0.908349793,0.0520653466,-0.064512416,0.0612329605
5.47784706465777,2.40452402,-1.06883963,-0.901390475,0.0520198772,-0.0643504578,0.0617146568
5.494513703040267,2.41235296,-1.07514253,-0.901151479,0.0520878416,-0.0640954921,0.0612814439
5.511180398364991,2.40725769,-1.0619856,-0.902633534,0.0521910142,-0.0646176528,0.0615700379
5.527847139668043,2.40777703,-1.06390174,-0.902147358,0.0516436232,-0.0645353083,0.0615634757
5.5445139122222225,2.43820359,-1.07726288,-0.884068169,0.0519046625,-0.0649378475,0.0614845789
5.555624951273332,2.40827665,-1.08993912,-0.888941109,0.0513985533,-0.0641445052,0.061740869
5.572291539763876,2.44744401,-1.06556339,-0.904919526,0.052312371,-0.0649847965,0.0618444709
5.588958294484716,2.4039265,-1.08132655,-0.900860752,0.0517925073,-0.0640479312,0.0625079169
5.6056250777,2.43297504,-1.06488855,-0.902064356,0.0516922846,-0.0642602999,0.0615446203
5.6222917125236,2.41685671,-1.058818,-0.897322057,0.0522362188,-0.0641394089,0.0615061423
5.6389584329886,2.41419304,-1.08311314,-0.917616438,0.0518669517,-0.0639786425,0.0621921427
5.655625201870263,2.43501239,-1.06305031,-0.906196926,0.0520359242,-0.0647127152,0.0617664874
5.672291931963604,2.40227347,-1.0797262,-0.884697626,0.0519899935,-0.06423027,0.0616499895
5.688958646570278,2.40284878,-1.06663423,-0.903742372,0.0520441257,-0.0639878305,0.0615382545
5.705625284183334,2.4230031,-1.05912057,-0.884784939,0.0520813114,-0.0640164812,0.0619598729
5.722292079595273,2.42538181,-1.06024467,-0.905581497,0.0521094689,-0.0648727327,0.0614151807
5.7389587504736035,2.42341168,-1.05604357,-0.904474194,0.0524533367,-0.0643009059,0.0616165348
5.755625402075821,2.41564295,-1.06222555,-0.905407456,0.0518250168,-0.0646070766,0.0612799689
5.77229225149721,2.41766408,-1.06505054,-0.899711217,0.0521192048,-0.0645778368,0.0626462386
5.7889589023999966,2.40063345,-1.07042325,-0.920463425,0.0521116243,-0.0639847891,0.0620716261
5.805625566719165,2.43709607,-1.06160654,-0.896999547,0.0521563402,-0.0651188438,0.0614196148
5.822292436754441,2.43116916,-1.10452111,-0.897753361,0.051055996,-0.0649262621,0.0618021935
5.833403591505824,2.40206143,-1.07250765,-0.906099603,0.0517106332,-0.0635848711,0.0615384326
5.850070334472209,2.40829872,-1.08761447,-0.883121682,0.0515728778,-0.0641317507,0.0617388642
5.866736970370548,2.41408388,-1.07997448,-0.90218674,0.0518072482,-0.0639381141,0.0616007801
5.883403788407498,2.42329302,-1.08400096,-0.915642215,0.0514225461,-0.0646223838,0.0615865734
5.900070531284162,2.41433259,-1.08002628,-0.910649667,0.0513508691,-0.0643930503,0.0618750487
5.916737315890819,2.40216738,-1.05692371,-0.897969196,0.0520372256,-0.0637147583,0.0612282844
5.933403429360543,2.44168252,-1.08094427,-0.906753098,0.0516694883,-0.0644234317,0.0615259795
5.950069818735274,2.4137925,-1.0612719,-0.908036928,0.052387747,-0.0645715989,0.0614557593
5.96673621578999,2.42315464,-1.06639304,-0.899205679,0.0518789618,-0.0643902281,0.0614189618
5.9834026305524945,2.42154399,-1.10812812,-0.913169687,0.0509985485,-0.0644587679,0.0612118949
6.000068862558885,2.42676201,-1.06797615,-0.898961056,0.0517380144,-0.064060745,0.0610495074
6.01673547691305,2.42509247,-1.05888617,-0.919451763,0.0522288301,-0.0641240789,0.0618905385
6.033401782523886,2.43227347,-1.07024073,-0.905559212,0.0517988046,-0.0644678736,0.0614852046
6.050068348871654,2.41949831,-1.08114791,-0.906884616,0.0519655943,-0.0646308182,0.0615283176
6.066734781117492,2.41120306,-1.05977823,-0.901328297,0.052051551,-0.0636624344,0.0618258941
6.083401482556655,2.40918939,-1.08060942,-0.879287146,0.0525914711,-0.064208967,0.0619525526
6.100067902325552,2.42745672,-1.06343602,-0.922537966,0.0521912106,-0.0645572689,0.0613835799
6.1111790592686,2.41106541,-1.05757662,-0.91086236,0.052730464,-0.0644533702,0.061885771
6.1278456257555485,2.40964297,-1.06930257,-0.904754764,0.0518875835,-0.0639737426,0.0615463693
6.144512132356661,2.42426494,-1.07587976,-0.894598769,0.0516671319,-0.0646104559,0.0615080009
6.161178652230834,2.41353954,-1.0380815,-0.903811419,0.0523770886,-0.0644111613,0.0624337786
6.177845310034431,2.38726017,-1.05350762,-0.898730243,0.0525867219,-0.0637132056,0.0614742996
6.194511974351384,2.41914014,-1.07643856,-0.889318856,0.0517576917,-0.0643600385,0.0618757154
6.211178500727498,2.43565961,-1.07419159,-0.904633768,0.0517108249,-0.0650390428,0.0619347978
6.227845216692222,2.4208712,-1.06913335,-0.88561233,0.0516158401,-0.0642778629,0.0616608808
6.244511775421933,2.42527791,-1.09109669,-0.908770064,0.0521206387,-0.0644120792,0.0615996156
6.261178486326939,2.43005243,-1.07577776,-0.912773236,0.0519444967,-0.0646688624,0.0613995949
6.277845163924713,2.41249836,-1.05662933,-0.888794613,0.0523887607,-0.0643673998,0.0612905314
6.2945118853516595,2.43540285,-1.04822559,-0.892129238,0.0527212258,-0.0647153958,0.0615385467
6.311178523376665,2.4106938,-1.0637415,-0.88850491,0.0519001644,-0.0643426581,0.0622037875
6.327845114091389,2.42756822,-1.06255792,-0.905095102,0.0513256707,-0.064340151,0.0618189346
6.344511759869993,2.40257771,-1.07385987,-0.913834727,0.0516687394,-0.0642963576,0.0615031923
6.361178425073885,2.40782891,-1.06466059,-0.90292638,0.0518093078,-0.0641561408,0.0617655148
6.377845097135546,2.41397151,-1.08540301,-0.899522051,0.0523431589,-0.0642757121,0.0617002264
6.388956108336376,2.41544421,-1.06837267,-0.894818915,0.0520638899,-0.0644179929,0.0619573019
6.405622786218042,2.42316267,-1.06427736,-0.899309285,0.0518521331,-0.0642440885,0.0621777717
6.422289502010276,2.40712032,-1.05779823,-0.915130905,0.0522514757,-0.0643395117,0.0627521558
6.438956121782491,2.41813242,-1.04106417,-0.896623553,0.0524376597,-0.0645597212,0.0618799075
6.455622860407214,2.41165461,-1.07344654,-0.920010786,0.0519484559,-0.0644963143,0.0615346286
6.472289536168052,2.40592922,-1.08396348,-0.903731705,0.0518103946,-0.0646509979,0.0619098277
6.488956243264709,2.42236392,-1.07614886,-0.913925036,0.0511773802,-0.0644856239,0.0620143384
6.505623184576382,2.41835337,-1.03981636,-0.885921688,0.052569136,-0.0641181103,0.0621806166
6.522290129626102,2.43425836,-1.09651024,-0.890015826,0.0517728254,-0.0649394641,0.0615969898
6.538957063464154,2.39562746,-1.06591373,-0.905717399,0.0526840037,-0.0639222909,0.0619019184
6.55562400208888,2.41187453,-1.07803299,-0.91047833,0.0515686446,-0.0643513254,0.0616366734
6.5722908703486125,2.41948048,-1.06592279,-0.893762538,0.052223373,-0.0643518278,0.0622520973
6.588957842406946,2.39875114,-1.07553613,-0.898816899,0.0515098408,-0.0639565448,0.0613825159
6.605624499179442,2.42804241,-1.06676882,-0.907413535,0.0524649176,-0.0641671508,0.0612038988
6.622291542186107,2.43713698,-1.06691465,-0.887610518,0.0519635119,-0.0645109502,0.0616029811
6.638958284496944,2.41436284,-1.07758305,-0.894185512,0.0521632403,-0.064358157,0.0621151274
6.655624965217495,2.40116536,-1.07184247,-0.891310103,0.0517075233,-0.0644429675,0.0621555735
6.666736379741665,2.40455617,-1.05600192,-0.891880597,0.0520139132,-0.0642540528,0.0618290359
6.683403126981381,2.40729188,-1.05284258,-0.883301861,0.0522146783,-0.0643715325,0.062010192
6.700069897100556,2.43506237,-1.06043786,-0.905164076,0.0523056125,-0.0649650917,0.0617048935
6.716736679946933,2.42496475,-1.0603748,-0.877086274,0.051892214,-0.0643056277,0.0619580006
6.733403339674712,2.41697098,-1.0869864,-0.89906269,0.0519933134,-0.0646461254,0.0613317995
6.750070585088607,2.39861904,-1.0811669,-0.913937603,0.0519148642,-0.0644826602,0.061741869
6.766736869208608,2.42667112,-1.0882896,-0.875120966,0.0518937849,-0.0647715145,0.0616193067
6.783403900108597,2.41161691,-1.06778698,-0.898083178,0.0517132589,-0.0641347738,0.0617348045
6.800070558589165,2.39632625,-1.06881274,-0.905674436,0.0518275878,-0.0639584491,0.0619859206
6.816737347434165,2.39844397,-1.07286494,-0.901768807,0.0519654025,-0.0640777098,0.0620158545
6.833404153004991,2.40868246,-1.06017943,-0.884636178,0.0523570413,-0.0643002894,0.062152861
6.850070734664154,2.4280804,-1.05572895,-0.904868892,0.0519083979,-0.0641369383,0.0618640889
6.866737666595824,2.41353516,-1.08922403,-0.909873715,0.0515467204,-0.0640739378,0.0612345451
6.883404312805829,2.40575488,-1.07016357,-0.894743366,0.0520291337,-0.0644576354,0.0620129685
6.900071160348598,2.42314075,-1.08814895,-0.894482669,0.0514963556,-0.0645849881,0.0623935013
6.916737693295274,2.41048366,-1.07741259,-0.894620616,0.051951584,-0.0642949145,0.0616845676
6.933404546562767,2.42361115,-1.06663759,-0.904113105,0.0515542553,-0.0647741905,0.0614925704
6.9445156438922115,2.395403,-1.04341446,-0.899645605,0.0524550126,-0.0640598134,0.0612581315
6.961182394685279,2.42561211,-1.06960221,-0.883322612,0.0520223386,-0.0646882338,0.0622664318
6.977849198211657,2.40800953,-1.06506793,-0.885591579,0.0521417226,-0.0640413233,0.0612407648
6.9945159443980565,2.40147618,-1.06875078,-0.887500701,0.0524159912,-0.0642671178,0.0620626026
7.011182537579993,2.40661676,-1.05672213,-0.917731881,0.0522123173,-0.064551547,0.0616303212
7.027849419821384,2.41791045,-1.07851011,-0.882924114,0.0520389381,-0.0645669501,0.0616819007
7.044516177295267,2.40431287,-1.07831473,-0.898135346,0.051897598,-0.063795057,0.0618404888
7.061182933521098,2.41429986,-1.06299149,-0.90829894,0.051878464,-0.0641929154,0.0615880667
7.07784963861027,2.41244094,-1.08336544,-0.913569062,0.0516391388,-0.0644630285,0.0621941154
7.094516754497486,2.42122469,-1.06978984,-0.87673505,0.0521295892,-0.0643636735,0.0621400152
7.11118354077944,2.40400205,-1.07953258,-0.904216639,0.0516873482,-0.0640936792,0.0620877462
7.12786387977221,2.41823252,-1.05304804,-0.900545695,0.0523575847,-0.064959283,0.061915472
7.144517284191663,2.41785551,-1.06097781,-0.902042656,0.0520787769,-0.0646834069,0.0616934542
7.161197536416941,2.42505448,-1.06439018,-0.887424786,0.052031458,-0.0645140372,0.0622469325
7.177864336023323,2.40939485,-1.07681331,-0.896556626,0.0518475894,-0.0641996511,0.06132816
7.194531228408612,2.41935948,-1.09480132,-0.886048895,0.0514529458,-0.0643210901,0.0617993029
7.2111979858799895,2.42040329,-1.0608547,-0.889346694,0.0522953103,-0.0644003933,0.0617191549
7.22230915213471,2.41087164,-1.06229291,-0.916914792,0.0523391175,-0.0641981853,0.061991058
7.2389759645802645,2.40092746,-1.06942181,-0.91264033,0.0520320334,-0.0642334438,0.0624478801
7.255642730764714,2.42662377,-1.07483675,-0.914178572,0.0517476042,-0.0647902101,0.0615255183
7.272309622159987,2.39654837,-1.06376664,-0.901168722,0.0522182447,-0.0638300415,0.0615942955
7.288976354178885,2.40785521,-1.07431813,-0.908946736,0.0521032492,-0.0641340386,0.0619811668
7.305643088457501,2.41911428,-1.0716465,-0.897279095,0.0520633099,-0.0643454026,0.0618119112
7.322309863303607,2.43708686,-1.07668026,-0.884377527,0.0514926476,-0.0647940186,0.0610984977
7.338976664787495,2.42475126,-1.06303825,-0.910702055,0.0521219859,-0.0647320638,0.0622114821
7.355643401138611,2.40958335,-1.08288854,-0.892694616,0.0516583276,-0.0641858281,0.0618394705
7.372310247187771,2.43450912,-1.05899029,-0.919155192,0.0519940532,-0.0653339113,0.0618690117
7.388977022234434,2.43021698,-1.06358924,-0.901412833,0.0524700458,-0.0648571287,0.0613717023
7.405643737810832,2.41181024,-1.07416265,-0.879167684,0.0517115465,-0.064633992,0.062165241
7.422310455825274,2.3930237,-1.05277719,-0.884461626,0.052318093,-0.0640688507,0.0623613755
7.438977213008879,2.41542492,-1.07677013,-0.912968393,0.0516307455,-0.0641395504,0.0612812247
7.455643975600833,2.4077953,-1.07850207,-0.890636296,0.0519379437,-0.0641297323,0.0621636016
7.472310732041935,2.41514157,-1.07334578,-0.889649184,0.0519660829,-0.0643069474,0.0619423418
7.488977495014163,2.40671978,-1.08281971,-0.895190086,0.0519200792,-0.0644983418,0.0618248163
7.500088683823608,2.39363716,-1.07718989,-0.921529008,0.0518640519,-0.0645785812,0.0621413075
7.5167553906627775,2.39840978,-1.06564785,-0.901747691,0.0520018484,-0.0642577334,0.0622716833
7.533422183849438,2.41155436,-1.06943102,-0.880356309,0.0517497779,-0.0648193996,0.0613689943
7.550088889871388,2.41525073,-1.08063667,-0.900979776,0.0514255463,-0.0642913206,0.0620950755
7.566755645570827,2.42798001,-1.08082072,-0.90543091,0.0518577135,-0.0648205093,0.0616344175
7.583422473810545,2.42103048,-1.0932025,-0.894296791,0.0517714828,-0.0643517547,0.0613568746
7.600089147718601,2.39540446,-1.0852514,-0.908561171,0.0512507103,-0.0644367889,0.0619078732
7.616755962933611,2.38431593,-1.05826008,-0.893403641,0.0519570913,-0.0636719968,0.0622820403
7.633422617544986,2.40921584,-1.0734499,-0.907201792,0.0517107656,-0.0640053205,0.0620685528
7.650089147117218,2.38692363,-1.07604825,-0.918339199,0.0519725766,-0.0641442083,0.0616892986
7.66675578971222,2.40345172,-1.07272064,-0.899610825,0.0521332333,-0.0644229659,0.0621130267
7.683422409305268,2.40900219,-1.06705457,-0.914311624,0.0524836268,-0.0646185615,0.0614603898
7.7000890150902785,2.39625596,-1.07563543,-0.893277312,0.0519563789,-0.064165653,0.0617557195
7.71675565463722,2.41820593,-1.07697669,-0.92148568,0.0520579077,-0.0641767589,0.0620960254
7.733422236690822,2.41060144,-1.06949444,-0.890543941,0.052067776,-0.0644867564,0.0618656644
7.750088955679433,2.41340861,-1.05854854,-0.89403624,0.0522977397,-0.0644278019,0.062228383
7.766755763386932,2.40716782,-1.07158053,-0.881268529,0.05172352,-0.0644236372,0.0616397375
7.777866737623327,2.39197931,-1.07639319,-0.896880231,0.0516397599,-0.0639751856,0.062100665
7.7945334058308315,2.42750669,-1.05197142,-0.904371391,0.0525286167,-0.0643196425,0.0619954876
7.811200021904709,2.36807587,-1.06900958,-0.891850055,0.0518141575,-0.0634397955,0.0618287619
7.827866799091943,2.42796496,-1.09913394,-0.913571254,0.051525431,-0.0645689365,0.0616457654
7.844533484377769,2.40787392,-1.06934349,-0.901753244,0.0519854543,-0.0642806759,0.0617004776
7.861200353959996,2.4156108,-1.06495154,-0.900735957,0.0520989429,-0.0648486577,0.0624282347
7.877866924530552,2.43736568,-1.07471532,-0.912175416,0.051924696,-0.0646819685,0.0614748476
7.894533708894435,2.42692568,-1.05746198,-0.891409545,0.0518725868,-0.0647035729,0.0618999046
7.911200290456667,2.39961579,-1.07896611,-0.910393062,0.0516566973,-0.0639229759,0.0620628355
7.927866920219708,2.39977493,-1.08634789,-0.914273922,0.0518757286,-0.0638596923,0.0617000848
7.944533800190273,2.40126911,-1.06613337,-0.899875322,0.0517724966,-0.0639893009,0.0621281101
7.961200449429711,2.41413722,-1.06508342,-0.915363837,0.0526747015,-0.0645815905,0.0617974306
7.977867228269154,2.40567568,-1.06139165,-0.904103607,0.0524618214,-0.0641500901,0.0620559034
7.994533836570546,2.4025159,-1.08206656,-0.899639248,0.0516064467,-0.0641062327,0.0618556681
8.011200480348602,2.41300354,-1.06745658,-0.896489698,0.052046135,-0.0642396178,0.0621478925
8.027867359731381,2.39394842,-1.06579025,-0.89477661,0.0520428973,-0.0640909346,0.0619865417
8.044534001561939,2.40932061,-1.0720632,-0.891965937,0.0517668523,-0.0645205537,0.0618356209
8.055645141366387,2.39896697,-1.07529129,-0.908248525,0.0521279681,-0.0642192235,0.0623992781
8.072311842069158,2.41886001,-1.07852114,-0.925312837,0.0517909821,-0.0648517401,0.061798659
8.088978507193048,2.40495628,-1.06836135,-0.913854966,0.05184163,-0.0644417528,0.0619118005
8.105645402039162,2.41388193,-1.06462786,-0.909222484,0.0519313221,-0.0649181473,0.061608799
8.122312128346659,2.42447536,-1.06831853,-0.8919815,0.0518532565,-0.0649184487,0.0621195067
8.1389787654861,2.42348124,-1.05678131,-0.8910893,0.0520332436,-0.0647006321,0.0621295577
8.15564540777721,2.40886965,-1.05930637,-0.895197612,0.0521029432,-0.0646436823,0.0618061756
8.172312129948324,2.41272399,-1.05202133,-0.899576704,0.0523764949,-0.0642336356,0.0618088333
8.188979022349717,2.4113508,-1.05490477,-0.897797785,0.0521115101,-0.0641862071,0.0619786324
8.205645571252486,2.40820739,-1.07400885,-0.900758388,0.0519507347,-0.064300504,0.0615375147
8.22231238346361,2.40750991,-1.0716164,-0.893333718,0.0522240717,-0.064371085,0.062075905
8.238979179518322,2.4100387,-1.06519864,-0.909444676,0.0519697407,-0.06418349,0.0620710782
8.25564571952221,2.40191881,-1.06436541,-0.902590207,0.0519317514,-0.0640984147,0.0618058468
8.272312446867776,2.4141815,-1.0572536,-0.887394026,0.0520050678,-0.0644384101,0.0623869255
8.288979154636666,2.40379483,-1.07177795,-0.896597396,0.0517526274,-0.0641076711,0.0619697915
8.305646156283602,2.42536325,-1.05914972,-0.911222572,0.0519362586,-0.064699221,0.0625232789
8.322312597613879,2.40043442,-1.05232053,-0.89339765,0.0527094669,-0.0640259431,0.061631093
8.333423864055819,2.40827972,-1.05389604,-0.900514204,0.0523560321,-0.0642916996,0.0619708874
8.350090544106934,2.39784104,-1.07565881,-0.895046367,0.0516248728,-0.0641955595,0.0617580621
8.366757276656378,2.39581699,-1.0595111,-0.908897928,0.052189932,-0.0640365284,0.0617148258
8.38342392141693,2.38815288,-1.07096159,-0.904016075,0.051639527,-0.0639558507,0.0623217741
8.400090836354437,2.40130375,-1.06231973,-0.920392917,0.0523162892,-0.064213529,0.0617370148
8.41675735869694,2.41818766,-1.05649102,-0.916344591,0.052119013,-0.0646398509,0.061932446
8.433424165697765,2.41587529,-1.07348841,-0.902162264,0.0522803776,-0.064253345,0.0619377661
8.450090929258051,2.40317027,-1.05164862,-0.906653437,0.0526542113,-0.0642793151,0.0619162986
8.466757543575271,2.42161106,-1.04995797,-0.909504297,0.0522036363,-0.064288946,0.0618392056
8.4834242500536,2.40527367,-1.06547198,-0.905585224,0.0519422819,-0.0643864561,0.0615260754
8.500091036416658,2.40166849,-1.0575604,-0.895570756,0.0522787565,-0.0643408908,0.0617794657
8.516757765805831,2.41367106,-1.06956173,-0.90574509,0.0517614272,-0.0641723613,0.062241206
8.533424540076101,2.39816516,-1.06913065,-0.90475418,0.0517920644,-0.0638603134,0.0621503037
8.550091130525834,2.41936898,-1.06895332,-0.907934856,0.0515700785,-0.0643722038,0.0616109909
8.566757978687221,2.40576394,-1.06646611,-0.903764146,0.0522920041,-0.0640596445,0.0616947009
8.583424569450823,2.40655816,-1.06987701,-0.927650194,0.052478188,-0.0644791896,0.0618262183
8.600091421777487,2.43905509,-1.06036319,-0.920036724,0.0520200553,-0.0647517366,0.0623375836
8.611202582874167,2.41414657,-1.03515042,-0.904473098,0.052701722,-0.0643516314,0.0621219818
8.627869168635273,2.39184136,-1.06184626,-0.911889804,0.05245209,-0.0637673196,0.0619044392
8.644536040716662,2.39678452,-1.05942839,-0.901467486,0.0520454318,-0.0640197326,0.0619883911
8.661202974701107,2.40478092,-1.07888595,-0.905768106,0.0516241193,-0.0641924725,0.0615194904
8.677869357550824,2.39453761,-1.05011067,-0.884457022,0.0523754811,-0.064057521,0.0620561363
8.694536080207213,2.40994473,-1.04852106,-0.907976941,0.0523522921,-0.0643795149,0.0621819592
8.71120294062888,2.40384978,-1.06407906,-0.888341317,0.0521196158,-0.0636139237,0.062043359
8.727869554175543,2.42501692,-1.06143155,-0.911317338,0.051917321,-0.0642822651,0.0623003477
8.744536248480824,2.41124486,-1.08354759,-0.887211436,0.0518204502,-0.0642785525,0.0622951647
8.761203121524709,2.42236261,-1.07498361,-0.916084698,0.0522253138,-0.0645327099,0.0622554902
8.777869636568324,2.40832868,-1.0685565,-0.91200269,0.052244087,-0.0638329093,0.0624248463
8.794536437384716,2.4132087,-1.06136557,-0.916687194,0.0521011668,-0.0644364738,0.0619122206
8.811203113525828,2.39008502,-1.05276966,-0.892827522,0.0521580984,-0.0640492692,0.061842215
8.827869639900827,2.4151841,-1.07644587,-0.924086437,0.0515590593,-0.0645402402,0.0619907201
8.84453632487749,2.41213362,-1.0550862,-0.90839882,0.0524029674,-0.064023258,0.0620379613
8.861203141440265,2.39187424,-1.07459257,-0.899614844,0.052059337,-0.0640257468,0.0617298315
8.877869914949988,2.39405231,-1.06295357,-0.906919322,0.051522271,-0.064105808,0.062112255
8.888980944386098,2.41670868,-1.06644879,-0.923575565,0.0516170183,-0.0642325899,0.0623028867
8.905647520023049,2.42888164,-1.06322223,-0.895986644,0.0518045768,-0.0644754039,0.061529852
8.922314153490264,2.3905674,-1.07557676,-0.905205577,0.0519524882,-0.0637668721,0.0620119638
8.938981113739445,2.40877218,-1.06235831,-0.889187777,0.0522337985,-0.0640990357,0.0616666529
8.955647609690836,2.41139742,-1.07423294,-0.915092984,0.0518187012,-0.0641297779,0.0616636116
8.972314280800832,2.41309165,-1.07232097,-0.897716098,0.0515846367,-0.0639588738,0.0626108567
8.988981116344432,2.40019754,-1.07410763,-0.905343451,0.052104094,-0.0639604082,0.0615117683
9.005647921801947,2.40485925,-1.09844267,-0.902813202,0.0513327991,-0.0638279774,0.0622558784
9.022328090994431,2.37797767,-1.06821054,-0.90781839,0.052147102,-0.0635570789,0.0623200251
9.038994743778328,2.40178189,-1.06111561,-0.91196718,0.0522157057,-0.0643419229,0.0621983304
