sample_index,t_s,ur_fx_n,ur_fy_n,ur_fz_n,ur_tx_nm,ur_ty_nm,ur_tz_nm,ur_vx_mps,ur_vy_mps,ur_vz_mps,ur_wx_radps,ur_wy_radps,ur_wz_radps,urcap_fx_n,urcap_fy_n,urcap_fz_n,urcap_tx_nm,urcap_ty_nm,urcap_tz_nm
270,0.433966099,-0.378161915695,-2.86541544597,-6.11188370443,0.12421254093,-0.0308168187741,0.00798356411958,0,0,0,0,0,0,0.081582,0.0886719999996,0.0266610000014,-0.000633,0.00365200000003,-0.00171699999994
271,0.435938167,0.300172642178,-3.06754432331,-6.0959719343,0.129832420833,-0.0142801792377,0.0114576116193,0,0,0,0,0,0,0.081582,0.0886719999996,0.0266610000014,-0.000633,0.00365200000003,-0.00171699999994
272,0.437942245,0.0912173469594,-2.93392677416,-6.50988945539,0.108131457162,0.00411464719399,0.00233808047657,0,0,0,0,0,0,0.101582,0.0986720000029,-0.183339999998,0.000367,0.00565200000004,-0.00271699999991
273,0.439922679,0.0659883752129,-3.22636989476,-6.1775726513,0.125293754432,-0.0163763932146,0.0102356963996,0,0,0,0,0,0,0.101582,0.0986720000029,-0.183339999998,0.000367,0.00565200000004,-0.00271699999991
274,0.441926266,-0.352971211843,-2.88500858659,-5.74646455723,0.126206070954,-0.0461752408294,0.016750692434,0,0,0,0,0,0,0.101582,0.0986720000029,-0.183339999998,0.000367,0.00565200000004,-0.00271699999991
275,0.443915717,-0.0724645507052,-2.7890867885,-6.30708705167,0.115284022617,-0.0184194623616,0.00669576888624,0,0,0,0,0,0,0.101582,0.0986720000029,-0.183339999998,0.000367,0.00565200000004,-0.00271699999991
276,0.445961062,-0.0127066557197,-3.04976175722,-6.08959221397,0.10896067328,-0.0103392184024,0.011549208433,0,0,0,0,0,0,0.071582,0.118672,0.0166610000019,-0.000633,0.00665200000006,-0.00371699999989
277,0.447899668,0.156141836135,-2.96793534825,-6.27318241888,0.115712441336,-0.00176734192479,0.00293968975918,0,0,0,0,0,0,0.071582,0.118672,0.0166610000019,-0.000633,0.00665200000006,-0.00371699999989
278,0.449900920,-0.146852710379,-2.84603426596,-6.53075680496,0.108104397621,-0.00634907595022,0.00611145348214,0,0,0,0,0,0,0.071582,0.118672,0.0166610000019,-0.000633,0.00665200000006,-0.00371699999989
279,0.451898727,0.394195453805,-2.80112383833,-6.29783120304,0.110812632544,-0.00141243672104,0.0035231254724,0,0,0,0,0,0,0.071582,0.118672,0.0166610000019,-0.000633,0.00665200000006,-0.00371699999989
280,0.453906712,0.0439705764224,-3.09211302366,-6.23491217307,0.121307728714,-0.00602215802141,0.0093929022571,0,0,0,0,0,0,0.081582,0.0886720000001,-0.00333999999858,0.002367,0.00665200000004,-0.00271699999989
281,0.455915238,0.323717346553,-3.01883564015,-6.07615869877,0.128214167399,-0.017356866725,0.00151353872898,0,0,0,0,0,0,0.081582,0.0886720000001,-0.00333999999858,0.002367,0.00665200000004,-0.00271699999989
282,0.457965443,-0.466394420169,-3.31841983361,-6.60050652253,0.119826490249,-0.0215378444305,0.000120225346628,0,0,0,0,0,0,0.081582,0.0886720000001,-0.00333999999858,0.002367,0.00665200000004,-0.00271699999989
283,0.459961235,0.0581181702227,-3.4837098845,-6.18226335786,0.132549653166,-0.0201521234819,0.0112649740276,0,0,0,0,0,0,0.081582,0.0886720000001,-0.00333999999858,0.002367,0.00665200000004,-0.00271699999989
284,0.461961646,0.443966197359,-2.84736021281,-6.44190212392,0.110313201745,0.0121435337089,0.0156076267203,0,0,0,0,0,0,0.051582,0.0586720000002,-0.0133399999991,0.006367,0.0106520000001,-0.00371699999983
285,0.463910682,0.0150949160444,-3.33622295256,-6.32986594764,0.125485855,-0.0145367369644,0.0180747072006,0,0,0,0,0,0,0.051582,0.0586720000002,-0.0133399999991,0.006367,0.0106520000001,-0.00371699999983
286,0.465897427,-0.40874540884,-2.81287822721,-6.55650787752,0.108790631785,-0.0238553908567,0.00748886537844,0,0,0,0,0,0,0.051582,0.0586720000002,-0.0133399999991,0.006367,0.0106520000001,-0.00371699999983
287,0.467920310,-0.31430206487,-2.94353440699,-6.96350920407,0.115453565489,-0.017615019785,-0.000458791636529,0,0,0,0,0,0,0.051582,0.0586720000002,-0.0133399999991,0.006367,0.0106520000001,-0.00371699999983
288,0.469987476,-0.44889701422,-3.06263960604,-6.34743928235,0.114350060685,-0.0259624712728,0.00814089028813,0,0,0,0,0,0,0.081582,0.108672000001,-0.0533389999983,0.001367,0.00665200000003,-0.00171699999989
289,0.471954465,-0.124407273613,-2.93095586786,-6.14296566659,0.122162285816,-0.0181183547513,0.0162660466141,0,0,0,0,0,0,0.081582,0.108672000001,-0.0533389999983,0.001367,0.00665200000003,-0.00171699999989
290,0.473952081,-0.116586413312,-2.99821288014,-6.60939711044,0.111454000402,-0.0118700603462,0.00347171122668,0,0,0,0,0,0,0.081582,0.108672000001,-0.0533389999983,0.001367,0.00665200000003,-0.00171699999989
291,0.475952613,-0.239497896379,-3.03755365464,-6.16024044034,0.123272813131,-0.022602857426,0.0097150705163,0,0,0,0,0,0,0.081582,0.108672000001,-0.0533389999983,0.001367,0.00665200000003,-0.00171699999989
292,0.477957352,-0.0784774549633,-3.53033295507,-5.98997659673,0.148371612641,-0.0156121447523,0.0154414091278,0,0,0,0,0,0,0.121582,0.0886720000018,-0.113339999999,-0.001633,0.00365200000001,-0.000716999999942
293,0.479926735,-0.506176516368,-3.01442625198,-6.4388767802,0.121405178779,-0.0295737574719,0.0151743296472,0,0,0,0,0,0,0.121582,0.0886720000018,-0.113339999999,-0.001633,0.00365200000001,-0.000716999999942
294,0.481927968,-0.473592899129,-2.85546915101,-6.43302679518,0.106345183929,-0.0151280062449,0.000473018940758,0,0,0,0,0,0,0.121582,0.0886720000018,-0.113339999999,-0.001633,0.00365200000001,-0.000716999999942
295,0.483950701,-0.113797859015,-3.34632467821,-6.20543861122,0.132749924295,-0.0194511543399,0.00625763293883,0,0,0,0,0,0,0.121582,0.0886720000018,-0.113339999999,-0.001633,0.00365200000001,-0.000716999999942
296,0.485956392,0.241117896063,-2.90869041725,-6.14607774172,0.11540118918,-0.00942237728135,0.0130932235595,0,0,0,0,0,0,0.101582,0.0686720000009,-0.0533389999989,-0.002633,0.00265200000001,-0.000716999999958
297,0.487938288,-0.247210072485,-3.13240305138,-6.10390663734,0.114748372644,-0.0182407985997,0.00937919128033,0,0,0,0,0,0,0.101582,0.0686720000009,-0.0533389999989,-0.002633,0.00265200000001,-0.000716999999958
298,0.489923521,0.30205666288,-3.05683408451,-6.11535058938,0.115680876522,-0.00582162110117,0.00204005490714,0,0,0,0,0,0,0.101582,0.0686720000009,-0.0533389999989,-0.002633,0.00265200000001,-0.000716999999958
299,0.491927088,0.113185704048,-3.40874571161,-5.89149629713,0.132909337247,-0.0210760275844,0.0104614996036,0,0,0,0,0,0,0.101582,0.0686720000009,-0.0533389999989,-0.002633,0.00265200000001,-0.000716999999958
300,0.493930615,-0.501093082518,-2.89639233643,-6.21612254105,0.103214977688,-0.0190096017746,-0.00351598221281,0,0,0,0,0,0,0.111582,0.108672000001,-0.0333399999983,-0.002633,0.00265200000001,-0.000716999999958
301,0.495962175,0.27370426355,-3.3414964503,-6.16945419299,0.1304581334,0.00215634353531,0.00798215143351,0,0,0,0,0,0,0.111582,0.108672000001,-0.0333399999983,-0.002633,0.00265200000001,-0.000716999999958
302,0.497962886,-0.600704257499,-3.23266360648,-6.07459363412,0.134890329165,-0.0311799550264,0.0147376268262,0,0,0,0,0,0,0.111582,0.108672000001,-0.0333399999983,-0.002633,0.00265200000001,-0.000716999999958
303,0.499905550,-0.298865043569,-2.92384488672,-6.0053993113,0.117597882855,-0.0182038032213,0.00742965286089,0,0,0,0,0,0,0.111582,0.108672000001,-0.0333399999983,-0.002633,0.00265200000001,-0.000716999999958
304,0.501902384,0.00101038316105,-3.08470145707,-6.74009620748,0.106459581644,0.0033132821632,0.00314774422435,0,0,0,0,0,0,0.111582,0.0986720000021,-0.133338999998,-0.000633,0.00465200000003,-0.00171699999993
305,0.503900311,-0.398713673162,-3.05017554551,-6.21762362706,0.126428918478,-0.0265748985914,0.0087573904714,0,0,0,0,0,0,0.111582,0.0986720000021,-0.133338999998,-0.000633,0.00465200000003,-0.00171699999993
306,0.505898588,0.293555816538,-2.92660238156,-6.06508290099,0.126757394604,-0.0181548182389,0.00832734760096,0,0,0,0,0,0,0.111582,0.0986720000021,-0.133338999998,-0.000633,0.00465200000003,-0.00171699999993
307,0.507912885,0.327574664136,-3.23633830482,-6.18456141133,0.137664726991,-0.0136290502275,0.0175169626399,0,0,0,0,0,0,0.111582,0.0986720000021,-0.133338999998,-0.000633,0.00465200000003,-0.00171699999993
308,0.509944905,-0.111653265187,-3.57342395063,-6.05394022273,0.139538406518,-0.0158872518599,0.0128208157603,0,0,0,0,0,0,0.111582,0.108672000003,-0.173339999998,-0.001633,0.00465200000003,-0.00171699999993
309,0.511928876,-0.105133541183,-3.22577122102,-5.92857756766,0.13746247145,-0.0346936449302,0.0254364294402,0,0,0,0,0,0,0.111582,0.108672000003,-0.173339999998,-0.001633,0.00465200000003,-0.00171699999993
310,0.513932503,-0.732738238889,-2.92592243472,-6.2505156428,0.11347402665,-0.0273437064063,0.00838577307623,0,0,0,0,0,0,0.111582,0.108672000003,-0.173339999998,-0.001633,0.00465200000003,-0.00171699999993
311,0.515926582,0.197237732195,-3.04312530751,-6.52378004205,0.117574430368,-0.00354064291574,-0.00474138559502,0,0,0,0,0,0,0.111582,0.108672000003,-0.173339999998,-0.001633,0.00465200000003,-0.00171699999993
312,0.517946570,0.155102279696,-2.8407368109,-6.32083247083,0.114136455328,-0.0101938502148,0.00598262114581,0,0,0,0,0,0,0.041582,0.0986720000007,-0.0433409999984,0.003367,0.00765200000006,-0.00371699999988
313,0.519931432,0.236820829524,-2.79186059031,-6.61408724392,0.102590625634,-0.000865199969038,0.00254778575594,0,0,0,0,0,0,0.041582,0.0986720000007,-0.0433409999984,0.003367,0.00765200000006,-0.00371699999988
314,0.521937444,0.279718874794,-3.02694463151,-6.06058525427,0.116740229918,-0.0036587654953,0.00499402887845,0,0,0,0,0,0,0.041582,0.0986720000007,-0.0433409999984,0.003367,0.00765200000006,-0.00371699999988
315,0.523935731,-0.198133597526,-2.69996367012,-6.61703381376,0.101220083279,-0.0123671502916,-0.000207036619494,0,0,0,0,0,0,0.041582,0.0986720000007,-0.0433409999984,0.003367,0.00765200000006,-0.00371699999988
316,0.525946351,-0.260392316551,-3.36329353723,-6.03534903349,0.137579737699,-0.0283445413872,0.00675412936017,0,0,0,0,0,0,0.121582,0.118672000004,-0.233338999998,-0.002633,0.00465200000003,-0.00171699999993
317,0.527933247,-0.12782395674,-2.86939793886,-6.58426203543,0.112318617193,-0.00284509539737,0.00730535495267,0,0,0,0,0,0,0.121582,0.118672000004,-0.233338999998,-0.002633,0.00465200000003,-0.00171699999993
318,0.529935442,-0.358976645564,-3.19451555273,-6.10674472621,0.129149409181,-0.0262524683321,0.00833679611365,0,0,0,0,0,0,0.121582,0.118672000004,-0.233338999998,-0.002633,0.00465200000003,-0.00171699999993
319,0.531925243,0.112997099314,-2.96859418344,-6.41304328661,0.114984669111,-0.00538841417389,0.0104369853591,0,0,0,0,0,0,0.121582,0.118672000004,-0.233338999998,-0.002633,0.00465200000003,-0.00171699999993
320,0.533940402,-0.339424618012,-2.95411231133,-6.18729441916,0.110769831802,-0.0166196694098,0.00180934127423,0,0,0,0,0,0,0.121582,0.118672,-0.0033399999981,-0.002633,0.000652000000011,-0.00071699999999
321,0.535955070,-0.0439665175875,-2.59314830157,-6.10231736532,0.0987481503305,-0.0148261690237,0.00971612243418,0,0,0,0,0,0,0.121582,0.118672,-0.0033399999981,-0.002633,0.000652000000011,-0.00071699999999
322,0.537941875,-0.235516333151,-3.3321146583,-6.53925630116,0.124373478324,-0.00543588213332,0.0180280594601,0,0,0,0,0,0,0.121582,0.118672,-0.0033399999981,-0.002633,0.000652000000011,-0.00071699999999
323,0.539930144,-0.202654637039,-3.2417993398,-6.20660204712,0.122254033749,-0.0182441334896,0.0160645812524,0,0,0,0,0,0,0.121582,0.118672,-0.0033399999981,-0.002633,0.000652000000011,-0.00071699999999
324,0.541982432,0.50628162443,-2.97112906227,-6.43639282497,0.11395702835,-0.00293624727707,0.00388781789974,0,0,0,0,0,0,0.101582,0.118672000004,-0.263339999998,-0.001633,0.00465200000003,-0.00171699999993
325,0.543931077,-0.642032354624,-3.18502594982,-6.74591104362,0.116516499058,-0.0204281393985,0.00350936425854,0,0,0,0,0,0,0.101582,0.118672000004,-0.263339999998,-0.001633,0.00465200000003,-0.00171699999993
326,0.545939974,-0.263041591321,-3.03145179135,-6.04180843574,0.132739205676,-0.0279021628681,0.00637867796197,0,0,0,0,0,0,0.101582,0.118672000004,-0.263339999998,-0.001633,0.00465200000003,-0.00171699999993
327,0.547931178,-0.419746242691,-3.06368938028,-6.29475643535,0.112557317218,-0.0156207514198,0.00307605400228,0,0,0,0,0,0,0.101582,0.118672000004,-0.263339999998,-0.001633,0.00465200000003,-0.00171699999993
328,0.549951897,0.00447977715459,-2.93128568882,-6.20194544383,0.117478222859,-0.0115784074999,0.00514267812927,0,0,0,0,0,0,0.031582,0.0986720000025,-0.153338999998,0.002367,0.00865200000004,-0.00271699999986
329,0.551932822,-0.494910779214,-3.17157207335,-6.5766145618,0.125888625528,-0.0237741943575,0.00419221785882,0,0,0,0,0,0,0.031582,0.0986720000025,-0.153338999998,0.002367,0.00865200000004,-0.00271699999986
330,0.553929887,-0.0174127960939,-2.91684544761,-6.81153412244,0.114192223938,-0.00238218660318,0.00119546581097,0,0,0,0,0,0,0.031582,0.0986720000025,-0.153338999998,0.002367,0.00865200000004,-0.00271699999986
331,0.555929096,-0.229208668866,-3.0678277312,-6.47738511641,0.111333665444,-0.0142113991308,0.00482570659242,0,0,0,0,0,0,0.031582,0.0986720000025,-0.153338999998,0.002367,0.00865200000004,-0.00271699999986
332,0.557938674,-0.0414796541071,-3.2392067376,-6.49351375197,0.126511629052,-0.00997046976311,0.00797223100008,0,0,0,0,0,0,0.131582,0.0886720000042,-0.263339999999,0.001367,0.00565200000004,-0.00271699999991
333,0.560003776,-0.128086670308,-3.4207523292,-6.34429335012,0.12545897706,-0.00400269641559,0.00957466238323,0,0,0,0,0,0,0.131582,0.0886720000042,-0.263339999999,0.001367,0.00565200000004,-0.00271699999991
334,0.561968631,0.097304689311,-3.08968074909,-6.15981820525,0.113806200081,-0.00619671603378,0.0133652897194,0,0,0,0,0,0,0.131582,0.0886720000042,-0.263339999999,0.001367,0.00565200000004,-0.00271699999991
335,0.563951990,-0.630658746232,-3.29198387754,-5.99339706574,0.139408121559,-0.0306924228191,0.00687449390801,0,0,0,0,0,0,0.131582,0.0886720000042,-0.263339999999,0.001367,0.00565200000004,-0.00271699999991
336,0.565964834,-0.123445036466,-3.162230559,-6.53748658231,0.114662177026,-0.010619384158,0.0145816150849,0,0,0,0,0,0,0.031582,0.0386720000009,-0.0533389999994,0.007367,0.0106520000001,-0.00471699999983
337,0.567951189,0.4470599988,-3.47700075968,-5.87178704261,0.145033121641,-0.0175380286386,0.0208042353193,0,0,0,0,0,0,0.031582,0.0386720000009,-0.0533389999994,0.007367,0.0106520000001,-0.00471699999983
338,0.569955758,-0.0877093501556,-3.28777522707,-5.88170798176,0.136453014199,-0.0242741335859,0.0145985778407,0,0,0,0,0,0,0.031582,0.0386720000009,-0.0533389999994,0.007367,0.0106520000001,-0.00471699999983
339,0.571951922,0.146945693104,-2.99216040804,-5.92642133222,0.12870580814,-0.0206495969032,0.00790284903225,0,0,0,0,0,0,0.031582,0.0386720000009,-0.0533389999994,0.007367,0.0106520000001,-0.00471699999983
340,0.573958715,0.0535988648302,-2.92770743311,-5.72433796698,0.132463117454,-0.0283041332756,0.0165072737208,0,0,0,0,0,0,0.081582,0.0786720000028,-0.173339999999,0.004367,0.00965200000006,-0.00371699999985
341,0.575952083,0.0512359506698,-2.93302705385,-6.18810490559,0.123025117903,-0.0136787445329,0.0133965916055,0,0,0,0,0,0,0.081582,0.0786720000028,-0.173339999999,0.004367,0.00965200000006,-0.00371699999985
342,0.577957373,0.0101435962222,-3.13432598661,-6.61725573045,0.120198588527,-0.00747626250411,0.0103695706933,0,0,0,0,0,0,0.081582,0.0786720000028,-0.173339999999,0.004367,0.00965200000006,-0.00371699999985
343,0.579929121,-0.207872460048,-3.07972775618,-6.42579020602,0.107603673287,-0.0115611893846,0.00716516322701,0,0,0,0,0,0,0.081582,0.0786720000028,-0.173339999999,0.004367,0.00965200000006,-0.00371699999985
344,0.581935082,-0.616602802928,-2.94466537681,-6.10802667512,0.11447909322,-0.0196906946136,0.013918082454,0,0,0,0,0,0,0.141582,0.128672000006,-0.383338999998,0.003367,0.00765200000006,-0.00371699999988
345,0.583926256,-0.250158607922,-2.94823505906,-6.37093143677,0.120352227078,-0.0153680992931,0.0123580595477,0,0,0,0,0,0,0.141582,0.128672000006,-0.383338999998,0.003367,0.00765200000006,-0.00371699999988
346,0.585938049,-0.156869114693,-3.1162882992,-6.43793102714,0.116827908622,-0.0128903262034,0.0124430214193,0,0,0,0,0,0,0.141582,0.128672000006,-0.383338999998,0.003367,0.00765200000006,-0.00371699999988
347,0.587931056,0.140677525674,-2.98450494199,-6.19694422817,0.12038916689,-0.0155190631403,0.00744643752326,0,0,0,0,0,0,0.141582,0.128672000006,-0.383338999998,0.003367,0.00765200000006,-0.00371699999988
348,0.589945093,0.498093948146,-3.06038571181,-6.63945240205,0.118373502522,0.00339961747293,0.00382790352081,0,0,0,0,0,0,0.091582,0.0886720000021,-0.133338999999,0.003367,0.00865200000004,-0.00271699999986
349,0.591935575,-0.373102469735,-2.74487244212,-6.50042303993,0.107644278001,-0.0147570852013,0.0139551710233,0,0,0,0,0,0,0.091582,0.0886720000021,-0.133338999999,0.003367,0.00865200000004,-0.00271699999986
350,0.593937109,-0.164242556433,-3.01787925747,-6.30883068574,0.106167013234,-0.0104029935292,0.0097295764173,0,0,0,0,0,0,0.091582,0.0886720000021,-0.133338999999,0.003367,0.00865200000004,-0.00271699999986
351,0.595924285,-0.0386275798361,-3.32348490401,-6.17354140219,0.126344131556,-0.00547948870977,-0.00429673217896,0,0,0,0,0,0,0.091582,0.0886720000021,-0.133338999999,0.003367,0.00865200000004,-0.00271699999986
352,0.597944664,0.183509821062,-2.96416876861,-6.50266968278,0.110535903627,-0.00707994503636,0.00240336176685,0,0,0,0,0,0,0.071582,0.0886720000021,-0.133338999999,0.003367,0.00865200000006,-0.00371699999986
353,0.599914838,-0.0390168936963,-3.08610727775,-6.58591950005,0.113734310038,-0.00735274020826,-0.00145063760323,0,0,0,0,0,0,0.071582,0.0886720000021,-0.133338999999,0.003367,0.00865200000006,-0.00371699999986
354,0.601934225,0.0539021815956,-3.17919875655,-6.18059259812,0.132409233782,-0.0267928720885,0.0156940075958,0,0,0,0,0,0,0.071582,0.0886720000021,-0.133338999999,0.003367,0.00865200000006,-0.00371699999986
355,0.603929978,0.0992316543842,-2.8112682365,-6.60249220818,0.105137907769,-0.000924247552199,0.0043286157047,0,0,0,0,0,0,0.071582,0.0886720000021,-0.133338999999,0.003367,0.00865200000006,-0.00371699999986
356,0.605939816,-0.271100706825,-2.91482622774,-6.11921254013,0.116366439157,-0.0195849557478,0.0103635277109,0,0,0,0,0,0,0.081582,0.108672000002,-0.123340999998,0.004367,0.00965200000006,-0.00371699999985
357,0.607927143,-0.308656206116,-2.54905591223,-6.26689738989,0.104838741309,-0.0227914840967,0.004580629879,0,0,0,0,0,0,0.081582,0.108672000002,-0.123340999998,0.004367,0.00965200000006,-0.00371699999985
358,0.609942162,-0.214052357656,-3.13153390253,-6.56965734456,0.125153642758,-0.000241418812184,0.0182903465327,0,0,0,0,0,0,0.081582,0.108672000002,-0.123340999998,0.004367,0.00965200000006,-0.00371699999985
359,0.611927124,0.126637228147,-3.14268929223,-6.24028896542,0.126732194354,-0.00832331276324,0.0177231233008,0,0,0,0,0,0,0.081582,0.108672000002,-0.123340999998,0.004367,0.00965200000006,-0.00371699999985
360,0.613946250,-0.138340498913,-3.1321609114,-6.49541399053,0.122340806543,-0.00903365901252,0.00826388031558,0,0,0,0,0,0,0.121582,0.118672,0.0166610000019,-0.001633,0.002652,0.000283000000042
361,0.615922196,-0.0495744557963,-3.14677369137,-6.03473580611,0.132251813471,-0.0254622034934,0.00676733496311,0,0,0,0,0,0,0.121582,0.118672,0.0166610000019,-0.001633,0.002652,0.000283000000042
362,0.617935862,-0.339095589243,-3.116512371,-6.20472789576,0.118106246584,-0.00948737787194,0.010043376358,0,0,0,0,0,0,0.121582,0.118672,0.0166610000019,-0.001633,0.002652,0.000283000000042
363,0.619914262,-0.0480342214602,-2.71960257034,-5.99793351204,0.111548062837,-0.0101957092954,0.00319624660602,0,0,0,0,0,0,0.121582,0.118672,0.0166610000019,-0.001633,0.002652,0.000283000000042
364,0.621933157,-0.272166531349,-3.35125599847,-6.13743331574,0.128351266056,-0.0164673385846,0.00265992663251,0,0,0,0,0,0,0.111582,0.0886720000034,-0.213340999999,0.000367,0.00465200000003,-0.00171699999993
365,0.623928108,0.117937584651,-3.36245894521,-6.23076934713,0.11678938429,-0.00168442232235,0.0025274805534,0,0,0,0,0,0,0.111582,0.0886720000034,-0.213340999999,0.000367,0.00465200000003,-0.00171699999993
366,0.625925935,-0.241915937243,-3.16355951321,-5.98141887608,0.119673086692,-0.0203627434911,0.00933437221047,0,0,0,0,0,0,0.111582,0.0886720000034,-0.213340999999,0.000367,0.00465200000003,-0.00171699999993
367,0.627954569,0.285671005152,-3.02870475805,-6.45660674298,0.110555478434,-0.000570302708027,0.00428443112999,0,0,0,0,0,0,0.111582,0.0886720000034,-0.213340999999,0.000367,0.00465200000003,-0.00171699999993
368,0.629961031,-0.20272433398,-2.98360322372,-5.8020051469,0.122569353479,-0.0259926210785,0.00296776488766,0,0,0,0,0,0,0.191582,0.128672000004,-0.243339999998,-0.007633,-0.00134800000004,0.00228299999998
369,0.631923882,0.194365724293,-3.19090325408,-6.43049268161,0.121797699218,-0.00370518846027,0.00409386961754,0,0,0,0,0,0,0.191582,0.128672000004,-0.243339999998,-0.007633,-0.00134800000004,0.00228299999998
370,0.633926978,0.127488234608,-2.90263052309,-6.01747785095,0.125921984446,-0.00817535050803,0.00948934745881,0,0,0,0,0,0,0.191582,0.128672000004,-0.243339999998,-0.007633,-0.00134800000004,0.00228299999998
371,0.635928481,-0.394645623691,-2.58603447935,-6.61017058723,0.115521434511,-0.0193895995762,0.00981904693177,0,0,0,0,0,0,0.191582,0.128672000004,-0.243339999998,-0.007633,-0.00134800000004,0.00228299999998
372,0.637919014,-0.258898657699,-2.68754392533,-6.64620553267,0.107537077872,-0.0216509107227,0.00750570926185,0,0,0,0,0,0,0.171582,0.128672000004,-0.253339999998,-0.006633,-0.00134800000004,0.00228299999998
373,0.639899709,0.0334021715322,-2.94182775521,-6.81783587986,0.115679504379,-0.00830330446269,0.00559038079649,0,0,0,0,0,0,0.171582,0.128672000004,-0.253339999998,-0.006633,-0.00134800000004,0.00228299999998
374,0.641922321,0.354983272269,-2.69189408597,-6.46863840996,0.100372322731,-0.00634594866806,0.00395429072903,0,0,0,0,0,0,0.171582,0.128672000004,-0.253339999998,-0.006633,-0.00134800000004,0.00228299999998
375,0.643903837,-0.0851171932507,-3.1456710682,-6.1107309786,0.123254483409,-0.0211790621674,0.0109865630536,0,0,0,0,0,0,0.171582,0.128672000004,-0.253339999998,-0.006633,-0.00134800000004,0.00228299999998
376,0.645922723,-0.170123621078,-2.94203791863,-6.42321256764,0.110514526587,-0.0110659849862,0.00773859361165,0,0,0,0,0,0,0.161582,0.108672000006,-0.383338999998,-0.003633,0.002652,0.000283000000042
377,0.647905321,-0.0421199066942,-3.2239390334,-6.28840387745,0.132078358594,-0.0237924524745,0.0155864740701,0,0,0,0,0,0,0.161582,0.108672000006,-0.383338999998,-0.003633,0.002652,0.000283000000042
378,0.649907455,-0.112424027531,-2.79577581212,-6.57684915457,0.107883461551,-0.0149896320215,-0.000163411940213,0,0,0,0,0,0,0.161582,0.108672000006,-0.383338999998,-0.003633,0.002652,0.000283000000042
379,0.651908958,-0.0954127068993,-3.28211460155,-6.46236655132,0.129836513746,-0.0184803529426,0.0116342076842,0,0,0,0,0,0,0.161582,0.108672000006,-0.383338999998,-0.003633,0.002652,0.000283000000042
380,0.653911093,0.0333777187966,-2.97764386118,-6.59118040409,0.117151606147,-0.015120537029,0.00963535037985,0,0,0,0,0,0,0.101582,0.0786720000058,-0.363339999999,0.001367,0.00765200000004,-0.00271699999988
381,0.655910763,0.090479765702,-2.70948509096,-6.45089414218,0.104310349827,-0.00777385451607,0.00792097414994,0,0,0,0,0,0,0.101582,0.0786720000058,-0.363339999999,0.001367,0.00765200000004,-0.00271699999988
382,0.657912236,-0.299259255378,-2.77878103626,-6.39639343879,0.103078793765,-0.0106712972755,0.0139518409036,0,0,0,0,0,0,0.101582,0.0786720000058,-0.363339999999,0.001367,0.00765200000004,-0.00271699999988
383,0.659954616,-0.163011465545,-3.24584360412,-6.29557427765,0.123863857852,-0.0146070246699,0.0119884998611,0,0,0,0,0,0,0.101582,0.0786720000058,-0.363339999999,0.001367,0.00765200000004,-0.00271699999988
384,0.661926854,-0.303719787071,-2.9891289552,-6.70467817653,0.118167731051,-0.00882571896654,0.0133266359717,0,0,0,0,0,0,0.061582,0.068672000006,-0.373340999999,0.005367,0.0106520000001,-0.00471699999983
385,0.663903651,0.225164798204,-3.05681092149,-6.09475110227,0.121474435562,-0.0169579524475,0.014471988807,0,0,0,0,0,0,0.061582,0.068672000006,-0.373340999999,0.005367,0.0106520000001,-0.00471699999983
386,0.665904203,-0.0149358976187,-3.25586310708,-5.60361619036,0.142387825639,-0.0304996151792,0.0154007643704,0,0,0,0,0,0,0.061582,0.068672000006,-0.373340999999,0.005367,0.0106520000001,-0.00471699999983
387,0.667907068,-0.367320818608,-3.42988708069,-5.67922352974,0.136300653585,-0.0268536995047,0.0115071628064,0,0,0,0,0,0,0.061582,0.068672000006,-0.373340999999,0.005367,0.0106520000001,-0.00471699999983
388,0.669916176,0.0264209646942,-3.23367397383,-5.81217504618,0.139318517263,-0.0167300716858,0.00035049125096,0,0,0,0,0,0,0.111582,0.0886720000053,-0.333339999999,0.000367,0.00565200000003,-0.00171699999991
389,0.671906739,-0.229726653842,-3.0460800058,-6.2020351508,0.115100206945,-0.0132270626972,0.00891940462091,0,0,0,0,0,0,0.111582,0.0886720000053,-0.333339999999,0.000367,0.00565200000003,-0.00171699999991
390,0.673920575,0.00716142315934,-3.24544789686,-6.36100981493,0.116994913801,-0.00437927689008,0.0161914161374,0,0,0,0,0,0,0.111582,0.0886720000053,-0.333339999999,0.000367,0.00565200000003,-0.00171699999991
391,0.675903934,0.0419528902327,-3.07128626586,-6.41329107504,0.114277851007,-0.00520202124406,0.00563506678286,0,0,0,0,0,0,0.111582,0.0886720000053,-0.333339999999,0.000367,0.00565200000003,-0.00171699999991
392,0.677905958,-0.57566470643,-3.29167916496,-6.27321765924,0.137331235759,-0.0360350352676,0.00530896689503,0,0,0,0,0,0,0.081582,0.0886720000055,-0.343339999999,0.004367,0.0106520000001,-0.00471699999983
393,0.679906259,-0.43330885053,-3.28772171148,-6.41130715746,0.12240598845,-0.010764868399,0.00469161927279,0,0,0,0,0,0,0.081582,0.0886720000055,-0.343339999999,0.004367,0.0106520000001,-0.00471699999983
394,0.681901952,0.0234594427077,-3.00725130466,-5.9687034498,0.12197768523,-0.007726867928,0.000130010212967,0,0,0,0,0,0,0.081582,0.0886720000055,-0.343339999999,0.004367,0.0106520000001,-0.00471699999983
