t_s,s_mm,tcp_z_mm,z_fit_mm,slope_deg,true_attitude_error_deg,bridge_proxy_error_deg,control_vs_surface_deg,normal_force_n
0.7199998639989644,2.073639820082897,8.325715287533,8.380614545401622,13.312302839167183,7.0958508579669415,11.239563181322152,14.007579190429322,-35.7172308
0.7439994069281965,2.110576779194067,8.389865572416,8.389352757623385,13.307338267903866,7.095715461062851,11.173389764548196,14.06926516692805,-25.4042937
0.7679999119136482,2.229956170720957,8.460840689366,8.417571344642376,13.291293144962163,7.0918563564780746,11.145581143369961,14.067085673677886,-25.4042937
0.7920003869803622,2.2920448558127178,8.5399170513835,8.432233752102006,13.282948303782083,7.094507403728586,11.295097459389885,13.834778230075113,-10.5352644
0.8159994389861822,2.315799526825786,8.6035246310026,8.437840955557249,13.279755657567273,7.093786162262592,11.348719548112149,13.755042268209973,-10.5352644
0.8399999439716339,2.4501603257927154,8.6858546111794,8.469530028457894,13.261697757240794,7.088651577717389,11.334897514262412,13.735743078772892,-0.644235193
0.8639998269500211,2.512436413087749,8.6946623573608,8.484202719511645,13.253328110697874,7.091147338190605,11.315045901759838,13.727673232226612,-0.644235193
0.8879991099238396,2.6097159248523765,8.6976162318985,8.507103254000722,13.240254367983328,7.088154758116619,11.520821745824568,13.548047908366023,-4.02413365
0.9119994438951835,2.6638857104961065,8.689379532810701,8.51984518912047,13.232974411925921,7.084011183601112,12.009924130961682,13.324707037165368,-4.02413365
0.9360000499291345,2.7845163173450937,8.7109385698533,8.54819408725319,13.216762989208277,7.075789515213121,12.005446809567411,13.30693582552671,-4.02413365
0.960000182967633,2.8376184239911306,8.669123114993099,8.560661976494785,13.209626783587364,7.080703516248625,11.012547046946787,13.969484494348409,-7.39035167
0.9840001069242135,2.9606700467559146,8.6774112004847,8.589526552749838,13.19309061946767,7.079634574602558,10.994395858588604,13.958756137179593,-7.39035167
1.0079999909503385,3.028646158323097,8.6594796397964,8.605455841337246,13.18395590799553,7.078428780387514,11.672660087900818,13.36944877496105,-12.096001
1.0319991629803553,3.1273915776778423,8.6649535566037,8.628575138782047,13.170686619113505,7.071665244767383,11.667297489417292,13.351441807425372,-12.096001
1.0559998078970239,3.1597588695339893,8.637323796012199,8.63614805427641,13.1663372038471,7.068135358004331,10.904192133520622,13.98794128243989,-21.8145823
1.0800003029871732,3.2174497071498998,8.5958479103762,8.649639447108044,13.158584965914963,7.070564610987961,10.87307920744209,13.991312793904877,-21.8145823
1.1040000659413636,3.305089368635961,8.6134940056876,8.670118823401529,13.146808525525225,7.067896595703043,10.81069630755338,14.073812542799839,-29.8591127
1.1280004509026185,3.2898327167757078,8.5820328279247,8.66655505987715,13.148858597628225,7.074817721935609,10.780856665582967,14.075787833821341,-29.8591127
1.1519995229318738,3.347161819872278,8.5861500041954,8.679943440503239,13.141155187183672,7.076338343348944,10.703532802566409,14.20950925945968,-35.727004
1.17599951592274,3.4683314141354047,8.6356743126978,8.708214098523564,13.12487374045879,7.074196609174123,10.684342440655195,14.197824049476864,-35.727004
1.2000004620058462,3.5409770819947872,8.6543677193976,8.725145999402043,13.115112618791315,7.074787470514872,10.86667319551785,13.7832971083734,-34.0682057
1.2239994339179248,3.5489616151624683,8.695620239534,8.727006199886686,13.114039777115831,7.074585070505992,10.859443212988433,13.76128303385938,-34.0682057
1.2479997669579461,3.6657825053012743,8.733660792236,8.754204580705542,13.098343359014228,7.068774372470944,11.037971648035262,13.532831494363302,-27.3774268
1.271999268908985,3.757354823424391,8.807562631499,8.775500971514203,13.086039705452103,7.067146980324768,11.040582387524555,13.503606363657397,-27.3774268
1.2960002629552037,3.8072778131998866,8.881091909399201,8.78710251322243,13.079332161352815,7.061530940070392,11.768588635370408,13.15052233009314,-13.4641891
1.319999384926632,3.8930878131248656,8.9426729677427,8.807029399610707,13.067803094205631,7.057650752878448,11.867641636288404,13.114061696376337,-13.4641891
1.343999336939305,3.9615364556547212,9.001680296449099,8.822911566844605,13.05860678679549,7.053405708412844,10.543435560352245,15.29293206175726,-2.19173001
1.3679995900020003,3.9713533987512024,9.077568501252,8.82518844695729,13.057287858965303,7.061703512672394,10.810887045203378,16.11426255686634,-2.19173001
1.3919997639022768,4.008867166132037,9.1454798949205,8.833886960826202,13.052247829369735,7.072081334849464,10.79339034653457,16.11901653298222,0.329356157
1.4159997259266675,4.0761563537954,9.1504877828409,8.849480945089917,13.043207537147229,7.079468920088119,10.773749639796383,16.111765375123404,0.329356157
1.440000379923731,4.077181312257831,9.0797675305642,8.849718388373118,13.043069835213776,7.087494850694056,10.751206386163844,16.111654938941783,-0.472044689
1.4639999219216406,4.178388526657445,9.084528342560201,8.873151409492044,13.029472928348238,7.0966268902659,10.733949470332298,16.1007523099801,-0.472044689
1.488000194891356,4.324103041787123,9.0981111207804,8.906844991717957,13.0098971501105,7.10042276208256,10.720785994172285,16.0850625617155,0.3074927
1.511999305919744,4.48269214207576,9.106096555244,8.94345596905212,12.988592514218894,7.106664535763429,10.706133859068965,16.0679965909112,0.3074927
1.5359999909996986,4.553593992893,9.0793866999452,8.959803876341477,12.979067916882721,7.115688021209596,10.685520441881984,16.060370149675183,0.3074927
1.559999621938914,4.618712438771812,9.083185262878201,8.974807363399647,12.970320373834738,7.123967907482403,10.322228587765933,14.31306759410945,-4.24494001
1.583999955910258,4.771405720793824,9.0874818482015,9.009947303485557,12.949809189637723,7.119976006557928,10.310313987711968,14.286292596430219,-4.24494001
1.6079993379535154,4.8659547185825165,9.0489634123541,9.03167740547534,12.937108863281777,7.116989610583644,11.917630083969726,12.953584845451156,-10.5878638
1.631999189965427,4.931551559203982,9.036441511675699,9.046740498078616,12.928297715217672,7.11144755021918,11.927139349903952,12.942114212306814,-10.5878638
1.656000193906948,5.019549676401204,9.0089792385301,9.06693094868403,12.91647778569358,7.105695976706161,10.27764015271216,14.978365832033528,-21.9045858
1.679999525891617,5.078051551505409,8.9936650111236,9.080343152546606,12.908619938738184,7.115027879359081,10.263292773860067,15.020859994743034,-21.9045858
1.7040003899019212,5.060385086248221,8.9550445815253,9.076293809448549,12.910992848834548,7.1302491865995385,10.281992168236636,15.226648986814293,-32.5421477
1.727999099995941,5.151277842122081,8.9658604521058,9.097119191807913,12.898784497729782,7.134262630988899,10.265678684710553,15.221400319354654,-32.5421477
1.7520004858961329,5.216539904335889,8.9606289138855,9.112059488407033,12.890018926272246,7.138199716959594,10.268168931175529,15.30315163910836,-38.7959357
1.7760002579307184,5.267333587830539,8.9575601859234,9.12368030043462,12.883196749640875,7.14406933928574,10.245898118974573,15.300010506570365,-38.7959357
1.7999997799051926,5.358903193977369,9.0064340470698,9.144613936717741,12.87089811289579,7.148807861779688,10.105837038968797,14.399610381635226,-35.6595993
1.8239992519374937,5.399457468576508,9.0282406673874,9.153878400837169,12.865451391426465,7.153309174189238,10.084148122704576,14.35135605766858,-35.6595993
1.8479993949877098,5.5241997135153635,9.092160380030501,9.182349848191103,12.848697983506362,7.151871055941703,10.112557719314124,14.030561121642059,-29.899931
1.872000308940187,5.562296207713147,9.1471627552966,9.191037427548485,12.843581568110087,7.15541787032489,10.094833842879545,14.001214577930877,-29.899931
1.896000311942771,5.591587049426524,9.174714439029,9.197714519659975,12.839647798022645,7.161529652463549,10.5373386018627,13.272255893555606,-15.9845305
1.9199999939883128,5.63041394458121,9.2241549202328,9.20656217415094,12.834433377237087,7.157175184506296,10.610872520951807,13.19473441675107,-15.9845305
1.9439991349354386,5.720363747446885,9.3134318431434,9.227045149491778,12.8223533867378,7.150630674089945,9.979559719232041,14.241138169370194,-4.48012517
1.9680000299122185,5.775111812349216,9.378217246629498,9.239502373961962,12.815001019011751,7.164692017677453,9.946133418759889,14.544100363861272,-4.48012517
1.9919993109069765,5.850572666341923,9.4825202551186,9.256660418888796,12.804867203395933,7.16803874353434,9.933534764394317,14.539519997983929,0.373770468
2.0159991428954527,5.88535423115329,9.4729240303971,9.264564212813703,12.800196370658078,7.17526182652579,9.91059909196789,14.535426897923747,0.373770468
2.0399999079527333,5.954872701528949,9.438527049389199,9.280352716587197,12.790860826613613,7.177965298862834,9.887901598096901,14.527247084022976,-0.505825086
2.0639999608974904,6.0326378482638265,9.4155926486739,9.298000028578448,12.780418043929803,7.181614408155221,9.869796933911681,14.518098723037177,-0.505825086
2.0880003039492294,6.097250622010737,9.402229766965199,9.312651326021518,12.771741601439043,7.190726449435658,9.851484457934166,14.510499058466866,-0.235714014
2.112000015913509,6.271008035583252,9.4123031856945,9.352000736220912,12.748409530495481,7.191363573348231,9.83793526658647,14.49006845255876,-0.235714014
2.135999687947333,6.357514151271426,9.4394461027097,9.371563330179477,12.736793918841691,7.191648027857698,9.827675139461725,14.479900502344123,-0.235714014
2.15999940095935,6.432575581923867,9.3915662063056,9.388522873116665,12.726715255285097,7.192496679169945,10.139130184049362,13.361352180907934,-7.48677264
2.1840001849923283,6.520414847417814,9.3745082366503,9.408351846291257,12.714921135658363,7.1893293863207965,10.126790793086084,13.34407713066533,-7.48677264
2.207999114994891,6.633736971384026,9.360693253439699,9.433905289990888,12.699705852893626,7.184892919107517,10.240546292097596,13.194715599233394,-20.3031712
2.2320003089262173,6.7370752697000125,9.3657336556491,9.457179876962151,12.685831454360901,7.184369817683956,10.225946468040968,13.179591018450372,-20.3031712
2.2559999699005857,6.842216478642617,9.372924087843499,9.480833544901369,12.67171538550959,7.184651241402566,9.742169038060243,14.150089023419161,-29.965989
2.279999059974216,6.792670371432538,9.336140657235902,9.46969052411852,12.678367307011332,7.20112129330611,9.710387527530573,14.173094371254809,-29.965989
2.303999812924303,6.860087094880867,9.300863847809799,9.484851200115056,12.669316148299668,7.201395446951996,9.723373673252992,13.897469170256693,-37.6605767
2.3280002359533682,6.930025913797358,9.330669917513701,9.50056722134523,12.659926553765294,7.204631437727173,9.705676955017905,13.882606971524705,-37.6605767
2.351999325910583,7.027540750237599,9.342592490548999,9.522459780757348,12.646835052348598,7.201507428682803,9.706024969582666,13.789288948889387,-40.1254775
2.3759992469567806,7.075876667373331,9.3771601709139,9.533302756152594,12.64034601654031,7.206995986216303,9.68297184080824,13.779002951636658,-40.1254775
2.3999999599764124,7.1271963721151925,9.4188161022164,9.54480877807576,12.6334565040307,7.2104986284519414,10.062209912503693,13.131563363368732,-32.2873406
2.4239991599461064,7.215594182466126,9.4686844452534,9.564612619659567,12.621589595216962,7.200419432827026,10.071011059898918,13.09069181429385,-32.2873406
2.447999622905627,7.2826007070709196,9.566263888200401,9.579611341484627,12.612594536818268,7.198804612696522,10.299283919902123,12.911666899147043,-21.6502439
2.4719993639737368,7.3399586177038065,9.5999609759289,9.592441545410763,12.604894854166801,7.200997102609119,10.297006699145376,12.890782869729033,-21.6502439
2.4959997959667817,7.415231221918897,9.6622012978721,9.609266748901236,12.594790500567782,7.193819951370438,11.136612004749205,12.619921075779084,-7.4812153
2.5199993879068643,7.432737885285341,9.722917338051401,9.613177903595046,12.59244049208989,7.190359886537264,11.249597734962956,12.603920394073942,-7.4812153
2.543999418965541,7.472227251717026,9.792104482568801,9.621997434618669,12.587139675231159,7.189478533545944,11.232883753938077,12.598395745321204,-0.487267831
2.5680001619039103,7.577599104615695,9.8179722463037,9.645512348344221,12.57299546998977,7.181118479154252,11.220165351393323,12.584264607821419,-0.487267831
2.5920003039063886,7.665447795257574,9.7755665448532,9.665095899107385,12.561203738656038,7.1776264731170025,11.196728799262393,12.57248379289428,0.368657363
2.616000275942497,7.764461174185097,9.7817697648068,9.68714557508019,12.54791374284849,7.171507900160054,11.18343468872509,12.559206124702403,0.368657363
2.6399996359832585,7.876379019072002,9.778296834035,9.712039976232651,12.532892099001538,7.160878543564647,9.557047062002828,13.45018767364071,-4.59879656
2.6640004689106718,7.984142163270302,9.793177151353799,9.735981129746138,12.518428547880417,7.159034440155608,9.529917395811824,14.882053712921826,-4.59879656
2.6879998699296266,7.999232854522791,9.7342338397285,9.73933146825066,12.51640316903742,7.171513544042176,9.405969435991173,13.785015488136919,-11.1002165
2.7119991099461913,8.056754755769495,9.7171632144719,9.752096978895034,12.508683016258843,7.176991175021259,10.6060110313559,12.603810197078126,-11.1002165
2.735999471973628,8.198311892472715,9.7306640637259,9.78347732537915,12.489684830563741,7.167262795495564,10.608091555701579,12.581129866757513,-11.1002165
2.7600002859253436,8.3460869657828,9.7453415144675,9.816183531023466,12.469852965368606,7.155645817553067,9.636759757954623,13.137782535810626,-22.6328626
2.7839992449153215,8.431092527224587,9.7040340999677,9.834973014595924,12.458445342198253,7.150160078165043,9.60879345879117,13.129282232524854,-22.6328626
2.8079996479209512,8.516535093219062,9.7165877152925,9.853841205232278,12.446979356369818,7.151767331920535,9.770678902283937,12.928476946630466,-28.3095195
2.831999528920278,8.585590444455976,9.7255792000671,9.869077522009698,12.437712664677118,7.152163492140068,9.753541390856897,12.916633945671373,-28.3095195
2.855999370920472,8.676432776771465,9.732615457787599,9.889103063525836,12.4255226134753,7.150042090666412,10.008954917840772,12.711846620530228,-32.9144694
2.879999191965908,8.694291407304837,9.745118603682599,9.893037487071064,12.423126217913683,7.144556807712158,9.993287788003375,12.704858169393226,-32.9144694
2.9040000349050388,8.747812939736281,9.7477706986499,9.90482409119874,12.415944400635182,7.145387422420722,10.102992418107531,12.63027455768684,-31.433001
2.927999174920842,8.707996853960422,9.757455367819599,9.896056394157911,12.421287134022593,7.150733957426063,10.083400985739726,12.632159543465802,-31.433001
2.951999326935038,8.751249854701806,9.780973056693801,9.905580734188,12.415483220098587,7.148603632270236,10.063852639798114,12.623109424205902,-27.9673216
2.975999317946844,8.81572469684176,9.834021335185101,9.919769610637953,12.406831785361021,7.144978866264499,10.044490848914597,12.612533326820492,-27.9673216
2.99999914993532,8.838563765116655,9.891403159184,9.924793320101955,12.403767207565602,7.145689413488676,10.097027640981322,12.57760226576592,-17.8128741
3.0239995719166473,8.841126968260422,9.9225899222312,9.925357045478075,12.40342327470731,7.148009913003513,10.075681066999692,12.574134198119637,-17.8128741
3.0479995539644733,8.93579444570013,9.9824172072531,9.946165968858724,12.390720891451643,7.139528756528636,9.10476896083767,13.603227760141586,-6.87543669
3.072000457905233,9.015322112047249,10.0726670740735,9.96362999581816,12.380050227425265,7.149002516259453,9.063733952733518,13.716731147382696,-6.87543669
3.0959997680038214,9.09575262921535,10.1835875115535,9.981276496129995,12.369258679495557,7.15333098397567,9.049481341100742,13.70836529134033,0.343071378
3.1199990479508415,9.185067252339982,10.169114273706999,10.000853569519036,12.357275434046405,7.154296815693722,9.030788764921938,13.697592837596826,0.343071378
3.1439999209251255,9.244978395917288,10.1236744892619,10.013974657904551,12.349237400907125,7.154856770501981,9.009131533223789,13.690368076553375,-0.496610245
3.168000363977626,9.326637891547934,10.1288948188281,10.031844650426306,12.338281713310737,7.161965687610062,8.991083992930742,13.680522296685252,-0.496610245
3.191999793983996,9.496534857667566,10.1543345306127,10.068971699998839,12.315488682301565,7.155062167278518,8.983160960652334,13.660043713252817,0.291963122
3.2159994759131223,9.593707885784474,10.1516381781294,10.090174784521295,12.302452674943813,7.164445031301924,8.965815809320338,13.648334642466441,0.291963122
3.2400003479560837,9.677005498770148,10.121165978004699,10.108331827770126,12.29127839715819,7.160802541105921,8.951064552518458,14.115232903745559,-6.17320174
3.2639992359327152,9.707811109701012,10.078607914141001,10.115042461505457,12.28714593246143,7.172130711695932,9.007713348089279,14.496207736508662,-6.17320174
3.2880004189210013,9.797618746447714,10.072452854777799,10.13459269900106,12.275098775839359,7.181081921687798,8.91884513034597,14.14999231458771,-19.744809
3.312000198988244,9.881816051894509,10.0571688902892,10.152903660372687,12.263804514037231,7.183259311495633,8.896497713687806,13.571725271210179,-19.744809
3.335999739007093,9.987261252519993,10.0380093285032,10.175811032396126,12.249660465212772,7.184767775387399,8.877359089865491,13.55497280400114,-19.744809
3.3599994389805943,10.175141725935315,10.07751108919,10.216559452864558,12.224459987143867,7.178997582407115,8.856799989077489,13.633503065653425,-30.6831202
3.384000210906379,10.294569936350728,10.1059983529165,10.242416641669637,12.208441806215454,7.180304278320318,8.84242419151876,13.620791976447384,-30.6831202
3.4080003319540992,10.353148587441275,10.0827619618933,10.255086624712382,12.20058522710489,7.187052609147612,8.990876467617344,13.039230427352386,-35.3035413
3.4319990699877962,10.442273827155752,10.1028578391719,10.274347405337004,12.188632012618028,7.181259216982032,8.974262639615054,13.020409831265823,-35.3035413
3.455999701982364,10.458030224532646,10.0913952933169,10.277750482711552,12.186518846083999,7.1859257238734875,9.294330443074877,12.623014806878786,-35.7301184
3.480000222916715,10.493437979974022,10.1115122452895,10.285395654588608,12.181770179526264,7.187094878436988,9.276690848731963,12.610812376692456,-35.7301184
3.50399934197776,10.521510894793092,10.153992479904801,10.291454919438289,12.178005253797775,7.1871072745762214,10.300370992726826,12.210359152593972,-27.816536
3.5279992430005223,10.531992834882733,10.172792402367001,10.293716848966435,12.176599504356222,7.19027076150214,10.303846153641633,12.204733811269277,-27.816536
3.551999212941155,10.581226568421524,10.228059343691001,10.304337544126534,12.169996753743407,7.186962474409905,10.242450230850816,12.203116625926981,-21.5082788
3.575999383931048,10.585056193541252,10.272867601183599,10.305163421512404,12.169483165919074,7.182223226963632,10.218847807438197,12.201793662524656,-21.5082788
3.5999997549224645,10.623523988260338,10.336161754702099,10.313457196827121,12.164324316885665,7.185646328037806,10.7572952086527,12.164700108395586,-8.81247267
3.624000196927227,10.612049139733333,10.376107980594801,10.310983563397453,12.16586318223911,7.184479255283335,10.766884574086685,12.16693788423388,-8.81247267
3.6479999870061874,10.670257848925564,10.434746121039701,10.32352828504322,12.158057005318769,7.177653077979936,10.752611278677504,12.159234932593838,-0.398070668
3.6719990459969267,10.788419554250881,10.4397482023087,10.348968124018473,12.142211178024546,7.167152845678502,10.736890061624248,12.143390689469317,-0.398070668
3.6959995368961245,10.909960847692322,10.434005099219,10.375099905656134,12.125912765777322,7.158647202088361,10.723032332503877,12.127093910892262,-0.605594497
3.720000348985195,11.009244181688576,10.4424904262009,10.39641931179766,12.112599570027294,7.14527032558452,10.706558191612038,12.11378205280238,-0.605594497
3.7439996779430658,11.134056400787175,10.459020905459301,10.423186375145157,12.095863738899961,7.138405937183334,8.722537585733114,12.901281381446939,-5.05274006
3.767999658943154,11.31186091002108,10.4746941809048,10.461252244935325,12.07202344989434,7.1265402330200445,8.567282925507618,13.261445649199542,-5.05274006
3.791999749955721,11.333753373175018,10.416661458958599,10.4659338161024,12.06908817240548,7.130334417408133,9.141190856550105,12.413328127260055,-10.8048109
3.816000190912746,11.410026367578814,10.4170461652186,10.482235174986789,12.058861877280275,7.126984568603635,9.529640829084116,12.211319375272847,-10.8048109
3.8399991799378768,11.529088151006151,10.4109438514494,10.507653066972813,12.042899193284129,7.121003965056462,9.017858253401425,12.449727631434245,-21.772146
3.86399967095349,11.574540424436172,10.3723759061144,10.517347293741626,12.036805545901187,7.119748598465473,8.727561795342837,12.701999351690198,-21.772146
3.8879991909489036,11.636790183591367,10.352541660603299,10.530615949190171,12.028460060151607,7.124079112029522,8.570860072909957,12.906856105233894,-30.537925
3.911999331903644,11.708645953555457,10.3683739534719,10.545920358795438,12.018826963889836,7.1262120003817415,8.424683470582073,13.35707462175881,-30.537925
3.935999742941931,11.770888261263627,10.382932837156499,10.559167010012718,12.01048285002183,7.137146338751384,8.403189932925992,13.353505536519048,-30.537925
3.9599996228935197,11.823571525721347,10.375311330016899,10.570371864499927,12.003420343453353,7.143471379189662,8.37416200026394,13.639931784180469,-37.4011916
3.9840002049459144,11.889310039959732,10.376984834149399,10.584343834799338,11.99460787758952,7.151679881367085,8.348844141212698,13.63312564711901,-37.4011916
4.008000175934285,11.98066034848863,10.4177227336899,10.6037417547874,11.982362389222393,7.149203401589256,8.500947934635432,12.794943786653105,-35.2880865
4.032000436913222,12.071770130108034,10.476781733712901,10.623068277363775,11.970149519391352,7.150431512756634,8.485358497875056,12.774762995012683,-35.2880865
4.05599923490081,12.122989421596209,10.5223562107794,10.633924180013262,11.963283961587276,7.1492808170550575,8.778306891088407,12.408531869168847,-27.8993113
4.079999565961771,12.192031214442178,10.58628526286,10.648547404429458,11.9540296214492,7.148882427728049,8.76175866675366,12.392996973348492,-27.8993113
4.104000327992253,12.192651795142725,10.610682468519,10.648678792138213,11.953946439992858,7.15254269639528,9.950859575724584,11.968913205232004,-15.5160444
4.127999216900207,12.308292710985473,10.690827509660199,10.673145551523538,11.938446458745876,7.145580857178403,9.97007434563787,11.950275502485324,-15.5160444
4.152000319911167,12.299381819119716,10.7541389619729,10.671261389271136,11.939640812320395,7.150456381185155,9.215590228388756,12.097934805088094,-4.4962061
4.1759997989283875,12.344330157797048,10.817138194860402,10.680763504983435,11.933616288740932,7.146301927160924,9.17559490949965,12.09788426905978,-4.4962061
4.199999819975346,12.513855286415659,10.932435661823401,10.71655683271095,11.910895302626352,7.131819272151965,9.168629232401127,12.075075738002804,0.362697285
4.223999909940176,12.518223549499135,10.904516688598,10.717478214401929,11.910309853861449,7.136419923867567,9.14428511512271,12.074498485440921,0.362697285
4.247999197919853,12.630353350984953,10.864026607946,10.741113384729813,11.89528215690468,7.129232308545099,9.124457796030649,12.059681440652657,-0.425315817
4.271999688935466,12.667783492520911,10.8298066372541,10.748996222628739,11.890265878736848,7.1298974232462955,9.10157884642594,12.054735593017046,-0.425315817
4.296000439906493,12.79083245843844,10.821523751804099,10.774886382486677,11.87377567527306,7.123649617946803,9.085467903480437,12.038477323178173,0.317390701
4.320000238949433,12.874568378008156,10.8221685553969,10.792483722190605,11.862554348647887,7.118564669729655,9.071475529278208,12.027414179517598,0.317390701
4.344000317971222,12.969991013286098,10.805843468733801,10.812516183908054,11.849767302990626,7.110402060102781,8.150892551502494,13.878056652281366,-3.50042038
4.367999135982245,13.028253312993819,10.7821869365404,10.824736493432471,11.841960113321225,7.121003421567342,8.368872453899291,14.495573951459166,-3.50042038
4.391999955987558,13.140754359004331,10.7767250787727,10.848309734706861,11.826885345890993,7.131720290050048,8.093413139016073,13.782463538650113,-16.2136783
4.416000266908668,13.184711396478265,10.759491695988599,10.857512008497268,11.82099541107929,7.138559014160397,8.03060688061254,13.53276070931041,-16.2136783
4.439999904949218,13.310314423433548,10.7505864212964,10.883780632213359,11.804165991383371,7.137998374022964,8.000708395876567,13.36388464257141,-25.7313664
4.464000285952352,13.40325873506029,10.746828883493201,10.903194222168583,11.791712962659325,7.141773826843026,7.980154165229823,13.2446771275377,-25.7313664
4.488000174984336,13.454923873225868,10.7124136467973,10.913976576436484,11.784790851408221,7.147589747450604,7.959253810779041,13.189680681235375,-35.6098074
4.51199976389762,13.523060731512926,10.6961312081248,10.92818656830069,11.775662049453747,7.152678725205755,7.940949871872673,13.095369196532792,-35.6098074
4.535999662941322,13.573385970637219,10.7031370263948,10.938674660830596,11.76891974572902,7.161008863676359,7.918175716248696,13.08813097901612,-35.6098074
4.560000143945217,13.683863262096644,10.7555400660346,10.961677144060456,11.754119022451306,7.165948548481564,7.892641737517132,13.282310007476891,-41.0669131
4.58399950095918,13.707917944900997,10.7511255059406,10.966681623676868,11.750896477118543,7.173192859422862,7.866199334201387,13.278990930916095,-41.0669131
4.60799996193964,13.771868805473447,10.809482934806601,10.9799794777512,11.742329277319536,7.175735134308143,7.941353291456225,12.712946290306812,-35.2537026
