t_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,F_norm_N,T_norm_Nm
0.04907798767089844,-0.3869238335344289,0.15424420306195116,0.1763693233033444,0.0035816546059310055,-0.010950063013134148,-0.0006487993126774832,0.4523355671817931,0.011539197123540531
0.09857010841369629,0.262334975220623,0.0663416966287589,0.9448073254132006,0.0150777724446494,0.010841807456330881,-0.007635720171399973,0.9827928276549603,0.020079547638049644
0.1485121250152588,0.0006667592882654751,-0.26031913599077977,-0.08483690889954576,0.012170270759334273,0.004625630317501669,-0.005577741035739129,0.2737951757109033,0.014164149859820943
0.19850897789001465,0.34180275256937664,-0.28204073886021874,0.10573503619599763,0.013210627816251722,0.01434428427811487,-0.0006816677405514103,0.4555831405135506,0.01951265870299088
0.24852609634399414,0.05145133232825524,0.24723889637511398,0.5070330487997973,0.009321673436639524,0.004041865580346568,0.0018603656073674674,0.5664422512969477,0.010329144844662453
0.29853200912475586,-0.1374590286167111,-0.48777786690091607,0.2249880558608751,0.015416496873500225,-0.004971132901380883,0.0013861876896062997,0.5544743973049737,0.01625736923627712
0.3487739562988281,-0.11047020536285035,-0.32021804162148926,0.5530238360610519,0.02430842998536247,0.002476565683334672,-0.008982421686778347,0.6485203340717185,0.026032999160608566
0.39917802810668945,-0.09978297358271611,-0.17882269832492312,-0.052136418400055576,0.01018085668352306,0.0007198781627276244,0.0007685098283556036,0.2113111577196082,0.01023516852503599
0.44925713539123535,-0.08285089695769154,0.0778174571644629,0.5472096156361392,0.016497914886759488,0.01466148677013837,-0.005390243361917542,0.558890142345424,0.022719927672032736
0.49858999252319336,-0.17353327778506333,-0.4694675897895735,-0.06169954983306361,0.01840156593634071,-0.008681908790989757,-0.011026817489437152,0.5043019440883229,0.023142685088595856
0.5485439300537109,-0.6220655491523635,-0.3221885735139197,0.8606724526082405,0.026827598040971453,-0.011211441437033275,-0.001682598612581426,1.1097423552446082,0.029124690107107117
0.5985989570617676,-0.3756448624371138,-0.04190674249384484,0.17898354036927233,0.01382693695138233,-0.006620335873862781,-0.00203260143687921,0.4182108863539572,0.015464297628455682
0.648500919342041,-0.042912255426114126,-0.23553706179924316,0.28218683573432907,0.020940533117168987,0.005907558124190741,-0.002215993489211088,0.3700656420265596,0.021870432034282475
0.6985499858856201,-0.1838908638114654,-0.5574078561625584,0.032840423341548006,0.02905788399920784,0.0013264654181433042,0.0007361660182400973,0.5878757192726354,0.02909745819523349
0.7486140727996826,0.029923617762911338,0.07994298285387891,0.5520929195229218,0.012228308957110443,0.010436209745465441,0.003150740093263678,0.5586527501005789,0.01638209928358373
0.7985529899597168,-0.1943358216183741,-0.13209072194978508,0.4940319823043464,0.02741161889943684,0.0026886451661599815,-0.00618006379164473,0.5470666960516478,0.02822797994873662
0.8488960266113281,0.04174757168360581,-0.13689166872327374,0.5603285061005953,0.007959678123976884,-0.0011857899649396816,-0.0037068323781360582,0.5783167155255372,0.008860202026921601
0.8987019062042236,-0.7215821799935667,-0.010501966045360599,0.5988585418383491,0.01753132323905266,-0.011163850044872577,0.0010906363494704394,0.9377753925689454,0.02081269636503967
0.9485559463500977,-0.2850857950714987,-0.21791107376438626,0.18500681868974986,0.0180044712686777,-0.008844652045136955,0.007233474069406699,0.4037160754569953,0.02132397717539965
0.9985759258270264,-0.20064248814195865,0.21138780499803078,0.4650247481012152,0.0036986407809591684,0.0032892898799057576,-0.010183639618417131,0.5488080069535066,0.011322803867347509
