ur-20225200364
Tue May 26 14:56:16 CEST 2026
f	-rw-r--r--	root	root	151734	2025-01-14 06:06:27.0000000000	/programs/FaiChun_9 Jan_11_1.script
f	-rw-r--r--	root	root	151735	2025-01-14 02:27:13.0000000000	/programs/FaiChun_9 Jan_8_1.script
f	-rw-r--r--	root	root	151918	2025-01-17 09:36:33.0000000000	/programs/FaiChun_9 Jan_11_2_t2.bak1
f	-rw-r--r--	root	root	151919	2025-01-17 09:38:34.0000000000	/programs/FaiChun_9 Jan_11_2_t2.bak0
f	-rw-r--r--	root	root	151919	2025-01-17 09:38:34.0000000000	/programs/FaiChun_9 Jan_11_2_t2.script
f	-rw-r--r--	root	root	151921	2025-01-17 10:02:30.0000000000	/programs/FaiChun_9 Jan_11_2_t2_1.bak1
f	-rw-r--r--	root	root	151921	2025-01-17 10:45:50.0000000000	/programs/FaiChun_9 Jan_11_2_t2_1.bak0
f	-rw-r--r--	root	root	151921	2025-01-17 10:46:11.0000000000	/programs/FaiChun_9 Jan_11_2_t2_1.script
f	-rw-r--r--	root	root	151922	2025-01-17 10:47:45.0000000000	/programs/FaiChun_9 Jan_11_2_t3.bak0
f	-rw-r--r--	root	root	151924	2025-02-13 03:51:43.0000000000	/programs/FaiChun_9 Jan_11_2_t3.script
f	-rw-r--r--	root	root	151958	2025-01-14 08:59:13.0000000000	/programs/FaiChun_9 Jan_11_2.bak0
f	-rw-r--r--	root	root	151958	2025-01-14 08:59:13.0000000000	/programs/FaiChun_9 Jan_11_2.script
f	-rw-r--r--	root	root	151968	2025-01-14 06:32:51.0000000000	/programs/FaiChun_9 Jan_11_3.bak0
f	-rw-r--r--	root	root	151968	2025-01-16 03:43:03.0000000000	/programs/FaiChun_9 Jan_11_5.bak0
f	-rw-r--r--	root	root	151969	2025-01-14 08:17:49.0000000000	/programs/FaiChun_9 Jan_11_4.bak0
f	-rw-r--r--	root	root	151969	2025-01-14 08:17:49.0000000000	/programs/FaiChun_9 Jan_11_4.script
f	-rw-r--r--	root	root	151969	2025-01-14 08:44:11.0000000000	/programs/FaiChun_9 Jan_11_3.script
f	-rw-r--r--	root	root	151969	2025-01-16 08:37:40.0000000000	/programs/FaiChun_9 Jan_11_5.script
f	-rw-r--r--	root	root	152033	2025-01-14 03:32:19.0000000000	/programs/FaiChun_9 Jan_8_4.script
f	-rw-r--r--	root	root	152464	2025-01-17 10:46:37.0000000000	/programs/FaiChun_9 Jan_11_2_t1_2.bak1
f	-rw-r--r--	root	root	152464	2025-01-17 10:48:53.0000000000	/programs/FaiChun_9 Jan_11_2_t1_2.bak0
f	-rw-r--r--	root	root	152465	2025-01-20 02:12:05.0000000000	/programs/FaiChun_9 Jan_11_2_t1_2.script
f	-rw-r--r--	root	root	152483	2025-01-17 09:23:32.0000000000	/programs/FaiChun_9 Jan_11_2_t1_1.script
f	-rw-r--r--	root	root	152558	2025-01-17 08:43:46.0000000000	/programs/FaiChun_9 Jan_11_2_t1.script
f	-rw-r--r--	root	root	15261	2024-01-17 08:56:06.0000000000	/programs/2024DragonThinMarker_v7.old0
f	-rw-r--r--	root	root	154967	2025-01-13 08:21:16.0000000000	/programs/FaiChun_9 Jan_Mcam1.bak0
f	-rw-r--r--	root	root	154968	2025-01-13 08:21:53.0000000000	/programs/FaiChun_9 Jan_Mcam1.script
f	-rw-r--r--	root	root	155997	2023-10-18 12:30:48.0000000000	/programs/set_b_drawing_robot.script_bak
f	-rw-r--r--	root	root	15651	2025-01-07 04:45:00.0000000000	/programs/Students/grpB2.urp
f	-rw-r--r--	root	root	15652	2025-01-07 04:45:19.0000000000	/programs/Students/grpB222.urp
f	-rw-r--r--	root	root	1570	2022-11-23 09:22:35.0000000000	/programs/yj221123.urp
f	-rw-r--r--	root	root	1573	2026-03-12 04:37:45.0000000000	/programs/TM0512_rs3demo.old2
f	-rw-r--r--	root	root	1573	2026-03-12 04:40:28.0000000000	/programs/TM0512_rs3demo.old1
