sample_index,t_s,ur_fx_n,ur_fy_n,ur_fz_n,ur_tx_nm,ur_ty_nm,ur_tz_nm,onrobot_fx_n,onrobot_fy_n,onrobot_fz_n,onrobot_tx_nm,onrobot_ty_nm,onrobot_tz_nm
28,0.05764103100227658,0.15858993206632324,-0.7397670134203017,-1.8421300176067128,0.04283714153833334,0.004099825897401975,0.003011272701579237,0.16158199999999973,0.10867200000693021,-0.43333999999826217,-0.007632999999999998,-0.0053480000000525035,0.0032829999999144767
29,0.059633485005178954,-0.02631409515451031,-1.14523256987172,-2.151492744571018,0.0509080672461757,-0.00747224297703041,0.003742424061956933,0.12158199999999982,0.07867200000469127,-0.2933409999987419,-0.005632999999999998,-0.004348000000036511,0.002282999999930468
30,0.06162562800454907,-0.3247225652229361,-0.6346675998035685,-2.7448620213804005,0.024535123237615555,0.008000578940927731,-0.004362549549107958,0.12158199999999982,0.07867200000469127,-0.2933409999987419,-0.005632999999999998,-0.004348000000036511,0.002282999999930468
31,0.06361790100345388,0.09813998777426886,-0.6579927223959906,-2.0161822065633705,0.041588693421654964,0.0019493742639738359,0.005881548107079666,0.12158199999999982,0.07867200000469127,-0.2933409999987419,-0.005632999999999998,-0.004348000000036511,0.002282999999930468
32,0.06563336800172692,0.21617682950970796,-0.7990993815075936,-2.065443215374103,0.04236035169205011,0.0054655472657363785,0.0071298284912569235,0.12158199999999982,0.07867200000469127,-0.2933409999987419,-0.005632999999999998,-0.004348000000036511,0.002282999999930468
33,0.06762343700393103,-0.22030307690408982,-0.7382051985824823,-2.0350302088887298,0.044014144899994674,-0.01085557333997125,0.0016543117944508004,0.10158199999999984,0.0886720000043714,-0.273339999998582,-0.002633,0.0006519999999954741,0.00028300000001042877
34,0.06962056900374591,-0.04837356642324987,-1.220116844683359,-1.948923883802365,0.05721400603820448,-0.00046692801028984095,-0.006565341112696602,0.10158199999999984,0.0886720000043714,-0.273339999998582,-0.002633,0.0006519999999954741,0.00028300000001042877
35,0.07162053600040963,-0.270555188894628,-0.7755359785591799,-2.0684322699387003,0.037791343216274226,-0.0036355557648286956,-0.007236610606899482,0.10158199999999984,0.0886720000043714,-0.273339999998582,-0.002633,0.0006519999999954741,0.00028300000001042877
36,0.07361190800293116,0.11491244578581995,-0.7957037149439469,-2.136363370445937,0.04112033724021198,-0.0031487425502734617,-0.0022183933906580974,0.10158199999999984,0.0886720000043714,-0.273339999998582,-0.002633,0.0006519999999954741,0.00028300000001042877
37,0.07562892800342524,0.07629936417685851,-1.0437742439450561,-2.304107339083618,0.0534952824312726,-0.0022534444663658633,0.00596715254382174,0.09158199999999979,0.09867200000533095,-0.33333999999842207,-0.0016330000000000003,0.0026520000000114664,-0.0007169999999575867
38,0.07765599599952111,-0.2592652195066746,-0.8344669328476993,-1.764920271872854,0.05321091845845355,-0.017731094547659424,0.0032456898081583583,0.09158199999999979,0.09867200000533095,-0.33333999999842207,-0.0016330000000000003,0.0026520000000114664,-0.0007169999999575867
39,0.07962340200174367,-0.17138320739778287,-0.8815968908559484,-1.6791279395601584,0.04839289775276043,-0.009569151690476979,0.0048700773701494966,0.09158199999999979,0.09867200000533095,-0.33333999999842207,-0.0016330000000000003,0.0026520000000114664,-0.0007169999999575867
40,0.08161824000126217,0.10934490193273803,-1.0204414550838377,-1.834172169349283,0.03693891343165369,0.006971770045084473,0.006138454717088811,0.09158199999999979,0.09867200000533095,-0.33333999999842207,-0.0016330000000000003,0.0026520000000114664,-0.0007169999999575867
41,0.08364169199921889,0.06978658226511796,-0.7030145811656406,-1.9643340441117152,0.04824896159561726,-0.009939452611866718,0.010206937755763746,0.12158199999999969,0.07867200000772982,-0.4833389999987419,0.0033669999999999985,0.006652000000043451,-0.0027169999998936196
42,0.08563873400271405,-0.31351754783451746,-0.9436423740800621,-2.0325961215852324,0.05016079830272795,-0.01599242673292773,0.008176136511533646,0.12158199999999969,0.07867200000772982,-0.4833389999987419,0.0033669999999999985,0.006652000000043451,-0.0027169999998936196
43,0.08763275100500323,-0.24383637641898104,-0.9128440450168727,-2.0814753933798915,0.05198817551052055,-0.009780654731654152,0.001802701791562331,0.12158199999999969,0.07867200000772982,-0.4833389999987419,0.0033669999999999985,0.006652000000043451,-0.0027169999998936196
44,0.08963796799798729,-0.19426189116293133,-0.789630563286544,-2.4174078961875645,0.031445572059377196,-0.009664897530850973,0.0035260600484828277,0.12158199999999969,0.07867200000772982,-0.4833389999987419,0.0033669999999999985,0.006652000000043451,-0.0027169999998936196
45,0.09164017000148306,-0.33843648621547506,-1.1899828380206703,-1.9906253548490458,0.05124002150497324,-0.00750243731078763,-0.0008358419813495872,0.09158199999999991,0.08867200000213243,-0.13333899999858198,-0.0006330000000000004,0.0026520000000114664,-0.0007169999999575874
46,0.09363484699861147,-0.10007943175175589,-1.3707205474112154,-1.9123143228269368,0.060027933744285514,-0.006458811897862686,0.0013301859788583028,0.09158199999999991,0.08867200000213243,-0.13333899999858198,-0.0006330000000000004,0.0026520000000114664,-0.0007169999999575874
47,0.09562937499867985,0.19991027814692314,-0.7136383632386324,-2.4014417961951495,0.033727742730878835,0.011565026686181897,-0.0008340849840397816,0.09158199999999991,0.08867200000213243,-0.13333899999858198,-0.0006330000000000004,0.0026520000000114664,-0.0007169999999575874
48,0.0976399319988559,0.028865405152282985,-0.5572794934754011,-1.94858806353689,0.045020149925044356,-0.008536612508833403,-0.004582376009434926,0.09158199999999991,0.08867200000213243,-0.13333899999858198,-0.0006330000000000004,0.0026520000000114664,-0.0007169999999575874
49,0.09965112100326223,-0.26238248732242503,-0.8276283005000646,-1.6567821035921257,0.04472457504520278,-0.004155312148378237,0.004126236802353582,0.1115819999999999,0.11867200000229236,-0.1433389999981022,-0.007632999999999998,-0.0023480000000525034,0.0032829999999624544
50,0.10167241800081683,0.2547865919967352,-1.0841699712514195,-1.8122293803192275,0.057611974500582884,0.004386310031116751,-0.003899838281872419,0.1115819999999999,0.11867200000229236,-0.1433389999981022,-0.007632999999999998,-0.0023480000000525034,0.0032829999999624544
51,0.10366826799872797,0.3133505086500128,-0.8527843537233489,-2.2021487687361714,0.052276427564770696,-0.002640714984154624,0.01117211942562002,0.1115819999999999,0.11867200000229236,-0.1433389999981022,-0.007632999999999998,-0.0023480000000525034,0.0032829999999624544
52,0.10561959500046214,0.40998697313313615,-0.5405126868925948,-2.8487063102101096,0.014265426143854327,0.03422531188226298,-0.009154861347237588,0.1115819999999999,0.11867200000229236,-0.1433389999981022,-0.007632999999999998,-0.0023480000000525034,0.0032829999999624544
53,0.10762115599936806,-0.13528917908965868,-0.555821672238109,-2.9902983468340496,0.010963756508764792,0.02267147146758476,-0.012640603511912764,0.12158199999999987,0.10867200000325195,-0.20334099999826213,-0.002632999999999999,0.0006519999999794816,0.0012830000000104288
54,0.10964517800312024,-0.22120974837203372,-0.8892226278380583,-2.6895124172646656,0.026210936268479687,0.019589516956141244,-0.005955925093352482,0.12158199999999987,0.10867200000325195,-0.20334099999826213,-0.002632999999999999,0.0006519999999794816,0.0012830000000104288
55,0.11163668000517646,-0.04363511827322148,-0.6206590281564004,-2.6422778777304567,0.011205984995895327,0.026865246503761254,-0.007011364689288405,0.12158199999999987,0.10867200000325195,-0.20334099999826213,-0.002632999999999999,0.0006519999999794816,0.0012830000000104288
56,0.11363823099964065,-0.5950667590870832,-0.31632869090279425,-2.522234797291787,0.007385968154893948,0.013366657680838891,-0.009143785168459498,0.12158199999999987,0.10867200000325195,-0.20334099999826213,-0.002632999999999999,0.0006519999999794816,0.0012830000000104288
57,0.11567003800155362,0.057181688167248876,-0.34214231731983297,-2.6324210474481378,0.0013479609442763564,0.023734962908433414,-0.014289082558578662,0.11158199999999974,0.10867200000661036,-0.4133399999982621,-0.0016329999999999997,0.002651999999995474,0.0002830000000424132
58,0.11764944699825719,0.3378216661316872,-0.5102512948564999,-2.808735573537056,0.0017792351224135638,0.04073872318253801,-0.01700754079086437,0.11158199999999974,0.10867200000661036,-0.4133399999982621,-0.0016329999999999997,0.002651999999995474,0.0002830000000424132
59,0.11964550700213294,0.2297019651369788,-0.8856112970937362,-2.0092665037692283,0.03830545289009234,0.0018965352119533234,-0.0027454044842281544,0.11158199999999974,0.10867200000661036,-0.4133399999982621,-0.0016329999999999997,0.002651999999995474,0.0002830000000424132
60,0.1216366279986687,-0.1655019967938059,-1.0778931884358698,-1.9666796490625063,0.058711901851776445,-0.005050907457823257,0.005369669058445604,0.11158199999999974,0.10867200000661036,-0.4133399999982621,-0.0016329999999999997,0.002651999999995474,0.0002830000000424132
61,0.12364994100062177,-0.4220041248393276,-0.6682497464668028,-2.3388122542493037,0.04067380791369271,-0.012810002035469352,0.004283971953879285,0.0815819999999999,0.09867200000229236,-0.14333899999842203,-0.003632999999999999,0.0016519999999794815,0.001283000000026422
62,0.12564330600434914,-0.04633012201152864,-0.9074066142511975,-1.8726191617199728,0.045663482903164736,-0.010704763705598171,0.011142115451398576,0.0815819999999999,0.09867200000229236,-0.14333899999842203,-0.003632999999999999,0.0016519999999794815,0.001283000000026422
63,0.12764064899965888,0.02674069517247846,-0.6040624023467843,-2.1481603419972783,0.03728212516506575,-0.005718322380970613,0.004709996463416193,0.0815819999999999,0.09867200000229236,-0.14333899999842203,-0.003632999999999999,0.0016519999999794815,0.001283000000026422
64,0.12962986600177828,-0.31132862811345796,-0.9566592890724316,-2.304120200660333,0.04098168125069153,-0.01408329777668101,0.007383511367150159,0.0815819999999999,0.09867200000229236,-0.14333899999842203,-0.003632999999999999,0.0016519999999794815,0.001283000000026422
65,0.13163321000320138,0.36384266845585256,-0.63924184410038,-2.7626986440993138,0.009561753481197515,0.035916337974202454,-0.011699569304655088,0.11158200000000003,0.0886719999992538,0.04665900000141802,-0.007632999999999997,-0.005348000000068497,0.004282999999914477
66,0.13364027100033127,-0.09261999735501818,-0.7866502057373542,-2.7878733293586704,0.011916060793553921,0.024608357396456334,-0.003941945507191357,0.11158200000000003,0.0886719999992538,0.04665900000141802,-0.007632999999999997,-0.005348000000068497,0.004282999999914477
67,0.135635138998623,0.04900859685435862,-0.377569497454099,-2.077341575318423,0.02005816239330493,0.00870281253929617,-0.012544258781857947,0.11158200000000003,0.0886719999992538,0.04665900000141802,-0.007632999999999997,-0.005348000000068497,0.004282999999914477
68,0.1376260100005311,0.5447373934290654,-0.8774414423131509,-2.411430548194813,0.04404995064936807,0.0037417157717916645,0.0006267677199361845,0.11158200000000003,0.0886719999992538,0.04665900000141802,-0.007632999999999997,-0.005348000000068497,0.004282999999914477
69,0.13964058399869828,-0.09838782725116438,-0.9436119911384552,-2.365594157456509,0.04925920490317921,-0.018294302296395972,0.0018567733814932228,0.0915820000000001,0.04867199999749461,0.15666000000077832,-0.005632999999999997,-0.005348000000068497,0.004282999999914476
70,0.1416259550023824,-0.08528181110962185,-1.0237118000289958,-1.7002343159342588,0.05047949452075042,-0.009244828942147737,0.004491652614078119,0.0915820000000001,0.04867199999749461,0.15666000000077832,-0.005632999999999997,-0.005348000000068497,0.004282999999914476
71,0.1436380349987303,-0.2769341206113127,-0.7034310624500724,-1.8048361063508507,0.046615452880765886,-0.014474853186929358,0.004806700101946512,0.0915820000000001,0.04867199999749461,0.15666000000077832,-0.005632999999999997,-0.005348000000068497,0.004282999999914476
72,0.14563330400414998,-0.3139625029104036,-0.8143538594660582,-2.2053976429687214,0.02520029818683919,0.004939549008982517,0.0013156842164836165,0.0915820000000001,0.04867199999749461,0.15666000000077832,-0.005632999999999997,-0.005348000000068497,0.004282999999914476
73,0.1476569959995686,0.14052447556869505,-0.7289612806487513,-2.379238215214366,0.029838615688354365,0.02021282044108865,-0.0012526475875529425,0.1315819999999999,0.03867200000293207,-0.1833399999993816,-0.004632999999999998,-0.005348000000036511,0.0022829999999144745
74,0.1496483070004615,-0.3187373117394672,-1.010860976561335,-2.0049057587887136,0.04983911124162907,-0.014968340809584257,0.0003723760754487338,0.1315819999999999,0.03867200000293207,-0.1833399999993816,-0.004632999999999998,-0.005348000000036511,0.0022829999999144745
75,0.15165371500188485,0.24723379726162342,-0.6525772747775254,-1.5755036263773392,0.04034949747080019,-0.006529905631370323,-0.0014637975730602442,0.1315819999999999,0.03867200000293207,-0.1833399999993816,-0.004632999999999998,-0.005348000000036511,0.0022829999999144745
76,0.15364306300034514,-0.06343311297103524,-0.8292456583887308,-1.986389257779384,0.035640471352168954,-0.0066327546659089255,0.0011488020200928692,0.1315819999999999,0.03867200000293207,-0.1833399999993816,-0.004632999999999998,-0.005348000000036511,0.0022829999999144745
77,0.15566366900020512,0.08671034174639596,-0.619452456034432,-2.1798366265998306,0.038364297757629784,-0.004454885878139288,0.010807271381702588,0.09158199999999991,0.07867200000197254,-0.1233409999987419,-0.002632999999999999,-0.002348000000020518,0.0012829999999624513
78,0.1576293930047541,-0.4818886371148876,-1.1497738575519443,-2.3010951647186593,0.04570900578294526,-0.006297717732281884,-0.0047201421446947285,0.09158199999999991,0.07867200000197254,-0.1233409999987419,-0.002632999999999999,-0.002348000000020518,0.0012829999999624513
79,0.1596416530010174,0.07093284572639721,-0.727786592117728,-2.8456006421294857,0.008504127051141761,0.026943890832592177,-0.015031054326684726,0.09158199999999991,0.07867200000197254,-0.1233409999987419,-0.002632999999999999,-0.002348000000020518,0.0012829999999624513
80,0.1616277950015501,0.022677430877210015,-1.0195535367575523,-2.2429705709320875,0.04885688667723277,-0.0030918872958619528,0.006978404656741942,0.09158199999999991,0.07867200000197254,-0.1233409999987419,-0.002632999999999999,-0.002348000000020518,0.0012829999999624513
81,0.1636415280008805,-0.07103760079520727,-0.5952773043486469,-1.8183015806291476,0.03984991166191138,-0.007092485782696022,0.004854332529799295,0.11158199999999988,0.09867200000325194,-0.20334099999842206,-0.0016330000000000003,0.0006520000000114666,-0.0007169999999895718
82,0.16562392299965722,-0.10134573823865864,-0.9449010238058224,-2.137478747725795,0.050181599753649095,-0.0038787313223197267,-0.003079530348299829,0.11158199999999988,0.09867200000325194,-0.20334099999842206,-0.0016330000000000003,0.0006520000000114666,-0.0007169999999895718
83,0.1676273470002343,0.2517548276031097,-0.3639408256865877,-2.1139203222266483,0.03620295610659282,-0.004338993284224595,0.0008793130779177217,0.11158199999999988,0.09867200000325194,-0.20334099999842206,-0.0016330000000000003,0.0006520000000114666,-0.0007169999999895718
84,0.16963507900072727,0.1982090148203056,-0.569281083869952,-2.4862111270493665,0.01677284699201817,0.016737368764521487,-0.010447360175524879,0.11158199999999988,0.09867200000325194,-0.20334099999842206,-0.0016330000000000003,0.0006520000000114666,-0.0007169999999895718
85,0.17163728100422304,-0.024302837167470524,-0.8308426713225803,-2.058903584012065,0.05272765920264202,-0.011834820476838656,0.0018164410720412129,0.08158199999999993,0.04867200000181259,-0.11333999999922166,0.0013669999999999989,0.002652000000027459,-0.0017169999999575886
86,0.17362831200443907,-0.09409321157398838,-0.9023667304524567,-2.092486363571515,0.049053973674937724,-0.012150101624460487,0.010378449055288697,0.08158199999999993,0.04867200000181259,-0.11333999999922166,0.0013669999999999989,0.002652000000027459,-0.0017169999999575886
87,0.17562882100173738,-0.25792815359499693,-0.7116314983023715,-1.9440620610609265,0.04489906981482478,-0.009523626201936058,0.0120642844564644,0.08158199999999993,0.04867200000181259,-0.11333999999922166,0.0013669999999999989,0.002652000000027459,-0.0017169999999575886
88,0.17768331999832299,-0.09737187189532723,-0.9429889211013076,-1.7698323500006066,0.04985642376796004,-0.003494608340766566,0.0006550327377363023,0.08158199999999993,0.04867200000181259,-0.11333999999922166,0.0013669999999999989,0.002652000000027459,-0.0017169999999575886
89,0.179650597005093,-0.20767153959435122,-0.7649160829243263,-2.1844192992863256,0.035726591195669864,0.0007910311421052186,0.0016742253226888128,0.1015819999999999,0.058672000002772146,-0.17333999999906174,0.0013669999999999995,0.0006520000000114666,-0.0007169999999895737
90,0.18164034499932313,0.12784533515798052,-0.4401331876994389,-1.9986760412485662,0.033226031819647055,-0.0010005193026769402,0.001820136233777525,0.1015819999999999,0.058672000002772146,-0.17333999999906174,0.0013669999999999995,0.0006520000000114666,-0.0007169999999895737
91,0.18363512300129514,-0.13646350553671835,-0.953799541066931,-2.056327083685105,0.05751000049439465,-0.013031358651375537,0.0024162771590802716,0.1015819999999999,0.058672000002772146,-0.17333999999906174,0.0013669999999999995,0.0006520000000114666,-0.0007169999999895737
92,0.18562581299920566,-0.37993306293247453,-0.5714413966238832,-2.201895682258179,0.04286288936166368,-0.020257528139725835,0.0050199466376152305,0.1015819999999999,0.058672000002772146,-0.17333999999906174,0.0013669999999999995,0.0006520000000114666,-0.0007169999999895737
93,0.187642461998621,-0.0026008340991193722,-0.7421085043354015,-2.0125641493482043,0.051658297551551144,-0.004741662473592395,0.011845514866130365,0.11158199999999985,0.058672000003891625,-0.24333999999906175,-0.0016329999999999997,-0.001348000000004526,0.0002829999999784431
94,0.1896431909990497,-0.18088431089140597,-0.5849768244576969,-3.0057247536281366,0.011971083456271346,0.01900872392392843,-0.005355480552292136,0.11158199999999985,0.058672000003891625,-0.24333999999906175,-0.0016329999999999997,-0.001348000000004526,0.0002829999999784431
95,0.1916441709981882,0.257989493873843,-0.5786528348667048,-3.001093293051454,0.013002423413250502,0.030966299825723995,-0.004717966792801622,0.11158199999999985,0.058672000003891625,-0.24333999999906175,-0.0016329999999999997,-0.001348000000004526,0.0002829999999784431
96,0.19361943200055975,0.09307337999322958,-0.5226939872749549,-2.9734466871175202,0.005039608013646193,0.03776452371334282,-0.007319026670258569,0.11158199999999985,0.058672000003891625,-0.24333999999906175,-0.0016329999999999997,-0.001348000000004526,0.0002829999999784431
97,0.1956375139998272,0.04916059657195116,-0.3541065049372748,-2.683249609814894,-0.003585904516338942,0.02697170119818476,-0.00966343319295237,0.10158199999999984,0.0586720000043714,-0.2733399999990618,-0.0016329999999999997,0.0006519999999954741,0.0002830000000104282
98,0.1976311190010165,0.1512703660925047,-0.5337607784006662,-2.7634414900633644,0.0057267971848574085,0.03329518755758973,-0.003830998097466166,0.10158199999999984,0.0586720000043714,-0.2733399999990618,-0.0016329999999999997,0.0006519999999954741,0.0002830000000104282
99,0.19963017500413116,0.18967204357313222,-0.627931768942843,-1.9961393577277278,0.04221109426642015,-0.009739573893382937,-0.00360919703000215,0.10158199999999984,0.0586720000043714,-0.2733399999990618,-0.0016329999999999997,0.0006519999999954741,0.0002830000000104282
100,0.20165971800452098,0.4266774634193667,-0.902237858191875,-1.8952753544976522,0.051018126197645265,0.0013901879909567528,0.0014504426916593315,0.10158199999999984,0.0586720000043714,-0.2733399999990618,-0.0016329999999999997,0.0006519999999954741,0.0002830000000104282
101,0.20367523500317475,0.01326784719531425,-0.9076778002285897,-2.0614790883782863,0.045268250667523796,-0.008527863362068474,-0.0007641840850682293,0.15158199999999974,0.08867200000613057,-0.383338999998582,-0.004632999999999998,-0.001348000000036511,0.0022829999999784446
102,0.20563448600296397,0.3142393244117034,-1.0487873491612953,-1.9009880882879735,0.053818006657258,0.005524758439294499,0.004637336643202573,0.15158199999999974,0.08867200000613057,-0.383338999998582,-0.004632999999999998,-0.001348000000036511,0.0022829999999784446
103,0.20763519500178518,0.35225810873097113,-0.36685235286440343,-1.7712747250105765,0.03285363292933956,0.0041665404389543805,-0.002914829006762477,0.15158199999999974,0.08867200000613057,-0.383338999998582,-0.004632999999999998,-0.001348000000036511,0.0022829999999784446
104,0.2096367660051328,-0.35574189183064736,-0.8472929035587132,-2.013183442688998,0.04168068454970685,-0.011174743153650387,0.0032538949079724184,0.15158199999999974,0.08867200000613057,-0.383338999998582,-0.004632999999999998,-0.001348000000036511,0.0022829999999784446
105,0.21164716299972497,0.09922551273296829,-0.5586216077403322,-2.1991756761687387,0.04082662617013709,-0.010710067716041693,0.0021207796896450123,0.1315819999999999,0.07867200000261222,-0.16333999999874194,-0.006632999999999998,-0.0043480000000525034,0.0032829999999304687
106,0.21366096600104356,-0.1792164828545774,-0.9675561917473983,-1.978145261051715,0.05435682122153133,-0.011631492786514338,-0.007925664810735832,0.1315819999999999,0.07867200000261222,-0.16333999999874194,-0.006632999999999998,-0.0043480000000525034,0.0032829999999304687
107,0.21565310900041368,0.19506656565212338,-0.772199538996441,-2.060386781387138,0.04108677695697457,0.0021242590743440724,0.0020807044036387536,0.1315819999999999,0.07867200000261222,-0.16333999999874194,-0.006632999999999998,-0.0043480000000525034,0.0032829999999304687
