sample_index,t_s,latency_ms,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
0,0.002566440,0.463154,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
1,0.003056465,0.453627,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
2,0.003518547,0.438879,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
3,0.003957997,0.416757,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
4,0.004523673,0.543674,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
5,0.004971349,0.425494,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
6,0.005386023,0.392513,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
7,0.005811517,0.413882,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
8,0.006121866,0.307103,0,0.24,2.98,-32.9,-0.048,-0.047,0.062400000000000004,12,149,-1645,-48,-47,96
9,0.006525249,0.400096,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
10,0.006810893,0.281977,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
11,0.007087058,0.272388,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
12,0.007362923,0.272439,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
13,0.007620484,0.254295,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
14,0.007879427,0.255928,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
15,0.008146135,0.263372,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
16,0.008462455,0.312964,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
17,0.008738691,0.272669,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
18,0.009002473,0.260396,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
19,0.009265254,0.259415,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
20,0.009519538,0.251018,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
21,0.009776288,0.253373,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
22,0.010030021,0.250477,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
23,0.010495811,0.461311,0,0.44,3.04,-32.74,-0.058,-0.059000000000000004,0.0676,22,152,-1637,-58,-59,104
24,0.010769341,0.270174,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
25,0.011041940,0.268651,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
26,0.011302526,0.257310,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
27,0.011559526,0.253613,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
28,0.011813380,0.250778,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
29,0.012065030,0.248394,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
30,0.012451882,0.383526,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
31,0.012740951,0.285773,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
32,0.012998742,0.254424,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
33,0.013258327,0.256288,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
34,0.013513854,0.252241,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
35,0.013777246,0.260156,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
36,0.014035427,0.254905,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
37,0.014510053,0.471369,0,0.3,3.0,-32.62,-0.046,-0.052,0.06369999999999999,15,150,-1631,-46,-52,98
38,0.014776501,0.263242,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
39,0.015039722,0.259164,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
40,0.015321648,0.278049,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
41,0.015597162,0.271486,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
42,0.015877125,0.276416,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
43,0.016131540,0.250808,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
44,0.016497493,0.362256,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
45,0.016766285,0.265125,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
46,0.017036118,0.266176,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
47,0.017309549,0.269824,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
48,0.017577208,0.264053,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
49,0.017866078,0.285323,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
50,0.018138636,0.268791,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
51,0.018489120,0.346917,0,0.32,3.04,-32.440000000000005,-0.056999999999999995,-0.061,0.0689,16,152,-1622,-57,-61,106
52,0.018766188,0.273451,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
53,0.019033657,0.263652,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
54,0.019298972,0.261728,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
55,0.019560460,0.257901,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
56,0.019810737,0.246901,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
57,0.020063529,0.249225,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
58,0.020477562,0.410336,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
59,0.020761903,0.280644,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
60,0.021036926,0.270515,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
61,0.021309936,0.269143,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
62,0.021587814,0.274181,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
63,0.021865913,0.274622,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
64,0.022143742,0.274082,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
65,0.022575638,0.425965,0,0.36,3.04,-32.46,-0.055999999999999994,-0.059000000000000004,0.0676,18,152,-1623,-56,-59,104
66,0.022864668,0.285734,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
67,0.023129061,0.261047,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
68,0.023384859,0.252412,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
69,0.023642249,0.254265,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
70,0.023912614,0.267299,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
71,0.024170946,0.255026,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
72,0.024508115,0.333933,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
73,0.024768682,0.257381,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
74,0.025023066,0.251209,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
75,0.025443471,0.394877,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
76,0.025696223,0.249145,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
77,0.025982096,0.282106,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
78,0.026270004,0.284722,0,0.33999999999999997,2.98,-32.4,-0.052,-0.053,0.065,17,149,-1620,-52,-53,100
79,0.026553523,0.280393,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
80,0.026830320,0.272449,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
81,0.027095605,0.261428,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
82,0.027371239,0.271897,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
83,0.027643958,0.269282,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
84,0.027915656,0.268341,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
85,0.028183616,0.264404,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
86,0.028455714,0.267029,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
87,0.028737940,0.278479,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
88,0.029008345,0.266838,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
89,0.029262229,0.250347,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
90,0.029510753,0.244877,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
91,0.029776649,0.262420,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
92,0.030043247,0.263141,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
93,0.030518394,0.469186,0,0.38,3.1199999999999997,-32.74,-0.06,-0.056999999999999995,0.06695000000000001,19,156,-1637,-60,-57,103
94,0.030799599,0.277228,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
95,0.031066176,0.262500,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
96,0.031348473,0.278590,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
97,0.031628416,0.276617,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
98,0.031896386,0.264774,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
99,0.032161521,0.260066,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
100,0.032497287,0.331989,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
101,0.032752914,0.252030,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
102,0.033010365,0.254004,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
103,0.033266924,0.253183,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
104,0.033523322,0.252992,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
105,0.033779270,0.252551,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
106,0.034035498,0.252782,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
107,0.034503361,0.464647,0,0.2,2.96,-32.92,-0.036000000000000004,-0.038,0.058499999999999996,10,148,-1646,-36,-38,90
108,0.034783624,0.277087,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
109,0.035044652,0.257461,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
110,0.035303114,0.255347,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
111,0.035559122,0.252992,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
112,0.035825168,0.263241,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
113,0.036101745,0.273581,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
114,0.036446478,0.341818,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
115,0.036768459,0.318945,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
116,0.037038453,0.266978,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
117,0.037298428,0.256949,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
118,0.037563473,0.262019,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
119,0.037831934,0.265445,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
120,0.038141302,0.306072,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
121,0.038552118,0.407711,0,0.3,3.0,-32.62,-0.049,-0.054,0.065,15,150,-1631,-49,-54,100
122,0.038831330,0.276466,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
123,0.039120038,0.285462,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
124,0.039382969,0.259745,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
125,0.039658774,0.272719,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
126,0.039927165,0.265345,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
127,0.040183874,0.253453,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
128,0.040503260,0.316100,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
129,0.040763586,0.256859,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
130,0.041044390,0.277588,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
131,0.041301180,0.253574,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
132,0.041570993,0.266507,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
133,0.041865323,0.291094,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
134,0.042147960,0.279652,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
135,0.042498995,0.348049,0,0.36,3.02,-32.64,-0.053,-0.059000000000000004,0.0689,18,151,-1632,-53,-59,106
136,0.042783016,0.280875,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
137,0.043050375,0.263873,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
138,0.043311412,0.257591,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
139,0.043570075,0.255437,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
140,0.043834508,0.261157,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
141,0.044113439,0.275585,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
142,0.044451700,0.334885,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
143,0.044767900,0.312844,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
144,0.045038696,0.267429,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
145,0.045305273,0.263221,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
146,0.045566180,0.257560,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
147,0.045845692,0.276145,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
148,0.046294139,0.431776,0,0.32,3.06,-32.6,-0.052,-0.055999999999999994,0.06369999999999999,16,153,-1630,-52,-56,98
149,0.046569503,0.271456,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
150,0.046850568,0.277769,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
151,0.047130270,0.276446,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
152,0.047399943,0.266177,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
153,0.047671811,0.268692,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
154,0.047946533,0.271566,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
155,0.048213672,0.263762,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
156,0.048494516,0.277347,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
157,0.048762046,0.264183,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
158,0.049033442,0.268020,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
159,0.049306081,0.269232,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
160,0.049565115,0.255658,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
161,0.049830199,0.261728,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
162,0.050148143,0.314808,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
163,0.050462359,0.311100,0,0.36,3.06,-32.6,-0.058,-0.055999999999999994,0.06695000000000001,18,153,-1630,-58,-56,103
164,0.050749746,0.284131,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
165,0.051009040,0.256228,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
166,0.051277351,0.265035,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
167,0.051535272,0.254936,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
168,0.051799325,0.261087,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
169,0.052056214,0.253723,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
170,0.052452504,0.393084,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
171,0.052762934,0.307314,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
172,0.053030723,0.264754,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
173,0.053307129,0.272939,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
174,0.053574548,0.264433,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
175,0.053864640,0.287176,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
176,0.054169359,0.301784,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
177,0.054521957,0.349633,0,0.36,3.08,-32.6,-0.06,-0.061,0.06695000000000001,18,154,-1630,-60,-61,103
178,0.054808892,0.283950,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
179,0.055081511,0.268731,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
180,0.055361794,0.276586,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
181,0.055633622,0.268201,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
182,0.055899398,0.262109,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
183,0.056172097,0.268882,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
184,0.056519455,0.342609,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
185,0.056795871,0.272929,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
186,0.057060726,0.261178,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
187,0.057321372,0.257140,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
188,0.057591506,0.266577,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
189,0.057874424,0.279361,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
190,0.058165448,0.287497,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
191,0.058473082,0.304068,0,0.33999999999999997,3.1399999999999997,-32.800000000000004,-0.058,-0.052,0.062400000000000004,17,157,-1640,-58,-52,96
192,0.058751912,0.275274,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
193,0.059018850,0.263992,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
194,0.059290838,0.267539,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
195,0.059566272,0.272508,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
196,0.059837529,0.266247,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
197,0.060115517,0.274983,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
198,0.060446415,0.327982,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
199,0.060748359,0.298998,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
200,0.061009165,0.257961,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
201,0.061277446,0.265105,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
202,0.061543242,0.262991,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
203,0.061800783,0.254745,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
204,0.062057442,0.253884,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
205,0.062533891,0.473644,0,0.26,2.98,-32.26,-0.055,-0.055,0.065,13,149,-1613,-55,-55,100
206,0.062813153,0.276196,0,0.36,3.04,-32.62,-0.056999999999999995,-0.058,0.06695000000000001,18,152,-1631,-57,-58,103
207,0.063084118,0.267689,0,0.36,3.04,-32.62,-0.056999999999999995,-0.058,0.06695000000000001,18,152,-1631,-57,-58,103
208,0.063361667,0.274242,0,0.36,3.04,-32.62,-0.056999999999999995,-0.058,0.06695000000000001,18,152,-1631,-57,-58,103
209,0.063634576,0.269663,0,0.36,3.04,-32.62,-0.056999999999999995,-0.058,0.06695000000000001,18,152,-1631,-57,-58,103
