t_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,F_norm_N,T_norm_Nm
0.049347877502441406,-1.1222223281806403,-0.9934870482587885,-2.0023852989881736,0.03219432339048128,-0.025839724299227054,-0.003832223217490262,2.5011889881672467,0.04145903695480187
0.09908008575439453,-0.9173148232085606,-1.219340718037259,-1.5975203680740377,0.03439416198783484,-0.02686218811804199,-0.003209807197935938,2.2091468031693093,0.0437588664339288
0.14942097663879395,-1.4698673621947624,-0.59247802253902,-1.126761886373186,0.03491477527275881,-0.03928534403800269,-0.008742724571610766,1.9445134656824563,0.053280531354956764
0.19914889335632324,-1.0799392558456455,-1.0832215734877353,-1.3746323093699648,0.04193331915700384,-0.02705545687163188,-0.003368742740338732,2.0565144685971686,0.05001749123763069
0.24922990798950195,-1.2287961270172394,-0.6388678684812983,-1.6280543643241518,0.028253031290484,-0.0269225839759917,-0.004195249083756025,2.13744078007914,0.03925123462924636
0.2990760803222656,-1.2052928990648102,-1.4879343550349038,-1.6836030597924576,0.05783103221266955,-0.029394893896633655,-0.003529834616742011,2.5497448657408284,0.0649688218024517
0.34912896156311035,-1.219443715903052,-1.1735560600096357,-1.155944980448009,0.051389716474700725,-0.03383487273893642,-0.0038412372897644233,2.0495086240520513,0.061647844054163216
0.3993189334869385,-1.3221016015845481,-0.7864955980841061,-1.3063266515502532,0.03622071701266427,-0.03254909782692624,-0.007040327212867097,2.0181717695153205,0.04920315353229464
0.4490959644317627,-0.9010882287118185,-1.1721462916988759,-1.9550343875882865,0.04647786287669819,-0.02828603362451489,-0.001197539381118307,2.4511316532816294,0.05442173771905557
0.4993300437927246,-1.3372184016446882,-0.8395939560201199,-1.8070459202054345,0.03594196789263185,-0.04076306328841175,0.0008623440091274679,2.3996845672741647,0.05435251624202985
0.5496978759765625,-1.1157590783899312,-0.9901283413903841,-1.2401270797836805,0.04768416204231635,-0.01878917888068163,-0.0011833925419726806,1.9398937155026872,0.05126609962340155
0.5993599891662598,-1.0828470455099934,-0.5124711514775802,-1.2491416992720177,0.027825418750388575,-0.0271874162703811,-0.006060232561136065,1.7307626613509612,0.039371765908941814
0.6491439342498779,-1.628834027775424,-1.0182954329435407,-1.9249314968791824,0.04008292100843584,-0.04201341877492866,-0.003971237805542538,2.71944611023464,0.058202565608692934
0.6997208595275879,-1.247654396832251,-1.043472228707112,-1.8358447516221965,0.03869900514570303,-0.027157231360976215,0.0030969634720810855,2.4527131381546843,0.047378469764315354
0.7492680549621582,-0.8826447620794851,-0.8037361325156737,-1.675984711475308,0.040498939494296386,-0.022151117622787965,-0.007168883164101579,2.0576633106114746,0.04671433396637274
0.7991108894348145,-1.6550016102184772,-0.2870650570147701,-1.2681663780332673,0.03276477518982225,-0.03930781727091263,0.00893777704101453,2.104681125291587,0.05194726990206449
0.8490350246429443,-1.0233358004245798,-1.3466287737649956,-1.6455549021183977,0.04181681647393353,-0.03426816391177939,-0.009974131385760624,2.3597618843112795,0.054976690467866775
0.8994510173797607,-1.3692352084576243,-0.8717608708489177,-1.5577977533325273,0.044314800022880664,-0.03613183119202995,-0.008867935618755415,2.249779080779072,0.05786148121588008
0.9498169422149658,-1.326100901950179,-1.2670762759258694,-1.2546451908913046,0.048265984054558696,-0.028534984371715953,-0.00969881967134532,2.2221972113639974,0.056902703388031245
0.9993898868560791,-1.516467816825347,-1.072562155978214,-1.5373269187158811,0.04004228852962082,-0.03562212678276227,-0.004607790560720124,2.4111072711333548,0.053791751422202765
1.050126075744629,-0.8719230331029059,-1.6955348961978662,-1.980490865969644,0.0506347805918845,-0.02620856403988822,-0.011804634915700201,2.749078469245516,0.058224730485543455
1.0991170406341553,-1.599471319034395,-0.94490645930351,-1.5908638510140636,0.043864407729683155,-0.031895807044598184,0.0006113504754060514,2.4458136702762987,0.05423838605550414
1.148979902267456,-0.9847904253957508,-0.9191491093687053,-1.4978225238341734,0.053012921350882945,-0.020538079786555495,-0.017579004493867997,2.0144774955579425,0.05950801585054951
1.1993589401245117,-1.4476325477691572,-0.8130865045933405,-1.8502681260085043,0.02743465917776961,-0.03450412807969683,-0.002305436390204558,2.4860092106497635,0.044141934888377754
1.2497470378875732,-1.3317478115039965,-0.9568907138870135,-1.9086761795615628,0.04046627856995481,-0.03353648539830248,0.0011969900051836896,2.5163936159103977,0.052570413154589615
1.2995479106903076,-1.2135481899676976,-0.8090474209900524,-1.6937330193996085,0.05016892038561496,-0.031340422797880484,-0.0002854716727810538,2.2351707943217773,0.05915424048945299
1.3495368957519531,-0.9933602243625023,-0.5640543276359165,-1.5904309752535581,0.03763625791235689,-0.018818540681878836,-0.01135855530250848,1.9581604905922065,0.04358488455417909
1.3994150161743164,-1.4376249851976255,-0.9161940658838653,-1.76518652296823,0.036400528740910855,-0.03705765947873663,-0.01362160352707881,2.4539887174341186,0.0537011797012766
1.4491150379180908,-1.211352367395662,-1.2409818540093351,-1.7076519750452503,0.04169979981877282,-0.03653681387599838,-0.00199509848354472,2.4338212316954313,0.05547785586244404
1.499297857284546,-0.9963446257066487,-1.3225190549595442,-1.2211360605740513,0.054047047377577796,-0.018795608048947986,-0.011763161012740478,2.0574091820393727,0.058418577260794996
1.5492010116577148,-1.531856544600464,-1.1010582656884855,-1.1036828739375573,0.04143341175158693,-0.030435762345101588,0.008171439851834965,2.1856417052891524,0.05205608195164329
1.5992820262908936,-1.4109186961328177,-1.1478196735576325,-1.8385754065660755,0.03321112380051784,-0.03555205900366284,-0.005043347305712214,2.5862213934102183,0.04891178789963909
1.6489689350128174,-1.1581009017876058,-1.2565556341385657,-1.6204569096925454,0.043782652120361386,-0.033270279648537134,-0.011359637669285647,2.3549968909909316,0.05615045416167088
1.6990859508514404,-1.6714602956085998,-0.5230913836198332,-1.233282825515028,0.046075630559039855,-0.03993332407888971,-0.00603978172531025,2.1420529039040166,0.06127081741491745
1.7489879131317139,-1.4772046873472526,-0.8961561483896852,-1.3469904696360167,0.04389248619004115,-0.03269540466452343,-0.005986053550914474,2.19080187509222,0.05505790285902932
1.7990899085998535,-1.0056715663398652,-1.1748427269666295,-1.794426983033935,0.03583898173742493,-0.02921299885100862,-0.004911833098895777,2.368881366782882,0.046496860305142294
1.8489868640899658,-1.0660076243753833,-1.3243613525369184,-1.3090341295694952,0.044085746677422766,-0.02271620785057672,-0.0037207125510429293,2.14566437256567,0.049733518487072526
1.8990039825439453,-1.6802388274313143,-0.854243308399295,-1.1468199649052118,0.04604925445521935,-0.03573225878206526,-0.0020338979990028516,2.206383960025526,0.05832207896346261
1.948970079421997,-1.6651128549003502,-0.6006790745725374,-1.345075592052169,0.03243000167736923,-0.040358592976098076,0.005664386453270174,2.223205910058312,0.052082687235745766
1.9996659755706787,-1.5480211817666572,-1.167789147010199,-1.5428578330001437,0.041223926876637715,-0.04964387249778345,-0.009517253613308591,2.478005521366517,0.06522656161447259
2.049211025238037,-1.065212633558695,-1.3839338642154349,-1.3546098105809203,0.05208825120632609,-0.020502247898023965,-0.008695783304383156,2.2101852035830376,0.056649313587034296
2.099245071411133,-1.7232091285163402,-0.8593373585945202,-1.563989443305989,0.041745501121357914,-0.03713978397360782,0.0016481255262904729,2.4807203339455315,0.05589961301502866
2.149717092514038,-1.306300698554815,-1.3746804181131271,-1.6955250265660067,0.04485407622524252,-0.025577395217509225,0.00010008646029442203,2.543810701034992,0.051634303688846854
2.1994528770446777,-1.632643584635128,-0.7215684815950762,-1.434272544443132,0.030817501449576335,-0.04372889273280619,0.009221280234450312,2.2898305351761383,0.05428596931430969
2.2494418621063232,-0.9749597379491401,-1.2856758066746385,-1.157438399043623,0.057028189170027416,-0.02212679146529336,-0.004647266761620429,1.9857422839006587,0.061346608291858104
2.2994399070739746,-1.1077118071094036,-1.0921381523811355,-1.2200792083829493,0.05198342485481926,-0.02363054873843359,-0.014506842422941143,1.976963445849322,0.05891627763530356
2.3492090702056885,-1.0638619062212245,-1.1766524467375763,-1.5925144059855358,0.03957550085378919,-0.03221769501853713,-0.00486790710823264,2.2477578315275974,0.05126301454021333
2.3998379707336426,-1.3118030044309612,-1.0354730409244417,-1.3733129124642987,0.04294345828849579,-0.03177560265715336,-0.009629306007462748,2.1631042269055323,0.054282161602007224
2.4494240283966064,-1.387065262017446,-0.9117864821973516,-1.1529516561569904,0.045656092776104565,-0.033807581469878493,-0.006308985226490562,2.021039868891382,0.057159729416878934
2.4994280338287354,-0.9023760032379275,-1.2484318539777985,-1.792584048233619,0.04062827302080162,-0.03398288777409173,-0.010747234272980199,2.363519010972353,0.05404624200291478
2.5500829219818115,-1.102578674949685,-0.9291413874700505,-1.1803438714176966,0.04688374409426463,-0.02635798524527124,-0.00473997219391285,1.8633827055001047,0.05399348278158667
2.599526882171631,-1.516192236187282,-1.1663119872892254,-1.1417135614241591,0.05000923207619604,-0.03549030513638082,-0.001948125662921726,2.227696659132246,0.061353730490678306
2.649225950241089,-1.4337575145962442,-1.0020819898457496,-1.9804835277827293,0.028646456580365645,-0.04160516413197316,-0.0008823268890523512,2.642374676092159,0.05052116049536417
2.6994409561157227,-1.458316112311228,-0.9976847415832641,-1.5106619002978767,0.04565013029285262,-0.030566117594955797,-0.010162577938804561,2.3246849472619275,0.055870385097521603
2.7496299743652344,-1.6975217305865966,-1.5468470885841334,-1.1368031728377153,0.06497332077017512,-0.042583196454952656,8.37385544258766e-05,2.562545101076042,0.07768441313655307
2.7994439601898193,-1.2574765697859713,-0.9602637290353446,-1.3246216686528356,0.04178055197392382,-0.031075787433237398,-0.0010982108424147626,2.0634864472358863,0.05208190813416788
2.8494200706481934,-1.204975896106756,-1.2674026567256496,-1.6728401957991426,0.0408888187846278,-0.03574476639948624,-0.008388059030191823,2.42005593430293,0.0549540113262895
2.8991880416870117,-0.809733494966912,-1.510024051687924,-1.2686670016959314,0.06357898830510489,-0.017853057541708264,-0.007127460071554099,2.131984270753302,0.06642153344029185
2.9492130279541016,-1.3170753310251926,-0.8625084965206854,-1.4609934068450543,0.04392571487024588,-0.03401740443949144,0.004121832804088635,2.147815185021796,0.055710337795843
2.999882936477661,-1.6809939679816222,-1.0140929999805448,-1.3604082821808179,0.05070724219227101,-0.03273262088740479,-0.0006623639912381337,2.3884798569856738,0.06035799538554181
3.0498170852661133,-1.3711889191195819,-0.9862021333847205,-1.5916413371405995,0.036981288622497284,-0.04074917516035979,-0.004302416507784541,2.3207920729577687,0.055196211575040066
3.099139928817749,-1.3125866915375624,-1.358496230234483,-1.8264388862910201,0.0505315951965423,-0.043901352517656825,-0.007548813283856521,2.6275986823940234,0.06736286401260949
3.1492068767547607,-1.5101886641004292,-1.2962733215151503,-1.415898413612519,0.05501443296555367,-0.030104390746298088,-0.009836751177302566,2.4424910732528393,0.06347931828911964
3.199321985244751,-1.420096783325656,-1.1864315128973126,-1.3890876413648945,0.04545059883888951,-0.03465739990740174,0.000930168029032031,2.3138407646595667,0.05716430280968594
3.249109983444214,-1.2260311987713772,-1.0381673202151842,-0.9872609214449278,0.050438710862037675,-0.024105907799815356,0.001793050702712858,1.8856372960184695,0.055931863683413366
3.299098014831543,-1.1594755624127926,-0.8633796625101361,-1.7280220044739307,0.031019516246135848,-0.026902636532530867,0.0012181496160519089,2.252968723576668,0.04107853611112301
3.3491098880767822,-0.9346215258769888,-0.97437254308559,-1.6738015739138383,0.04091742483736462,-0.027186713636015904,-0.004441822410780151,2.1504722639895064,0.049326289541957495
3.3990190029144287,-1.1279094261269362,-1.127853864468253,-1.3217594539906394,0.05321504158789582,-0.029892999034956826,-0.0030051043855627837,2.0715409885772473,0.06111025032573128
3.448988914489746,-1.319863821489233,-0.6353028204027231,-0.9242631965856944,0.045988274798020895,-0.029686752160543138,-0.0005203644848414989,1.732025587989572,0.05474025440146292
3.4990620613098145,-1.3794728450636289,-0.6197249592294325,-1.5081450065275692,0.03452189074096537,-0.03005238261492474,0.004240627940999873,2.135768179385091,0.0459661785065821
3.5490169525146484,-1.6216578885668214,-1.1121956953391576,-1.738132986882871,0.04268178723543948,-0.04482831338738449,0.001724869494851751,2.624473252363667,0.06192162641228951
3.5994598865509033,-1.203668662235919,-0.7937742990124752,-1.2991658985881072,0.035769296319198535,-0.031353980761264645,-0.015732476554116952,1.9408059970733287,0.050100154563376575
3.6491830348968506,-0.918950514389836,-0.902801599855378,-1.5031794077304752,0.037434697314736885,-0.01670141538623028,-0.004455396227344194,1.979663887740471,0.041232807259414334
3.70011305809021,-1.683957855066664,-0.5594900346971742,-1.3129065798116983,0.027550907048454334,-0.04441134708614699,-0.0008135953250987362,2.207366495142802,0.05226932337951018
3.7490720748901367,-1.3439981818176097,-1.0845109805794484,-1.701304546767082,0.038076992931802695,-0.03749782538079771,0.0031401800050632374,2.4242385073620096,0.053533214264431646
3.7990219593048096,-0.6447750016447066,-1.4285191271838569,-2.068797184640333,0.0473192117403348,-0.015277360029052616,0.008743334678488875,2.595442831320279,0.05048714123897292
3.849005937576294,-0.9706789266522898,-1.1052792565784082,-1.2266986920491698,0.05228169633831448,-0.023908539522046843,-0.006729504529693577,1.9153718946315632,0.05788160558678524
3.8990678787231445,-0.996657034124802,-0.6376581504729206,-1.2218538432716157,0.03073110907269077,-0.0251663610943117,-0.00794827204711907,1.7008409610697324,0.040508293275598725
