t_s,actual_tcp_pose_0,actual_tcp_pose_1,actual_tcp_pose_2,actual_tcp_pose_3,actual_tcp_pose_4,actual_tcp_pose_5,target_tcp_pose_0,target_tcp_pose_1,target_tcp_pose_2,target_tcp_pose_3,target_tcp_pose_4,target_tcp_pose_5,actual_tcp_speed_0,actual_tcp_speed_1,actual_tcp_speed_2,actual_tcp_speed_3,actual_tcp_speed_4,actual_tcp_speed_5,actual_tcp_force_0,actual_tcp_force_1,actual_tcp_force_2,actual_tcp_force_3,actual_tcp_force_4,actual_tcp_force_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,runtime_state,robot_mode,safety_mode,speed_scaling
0.6093255369996768,0.44393767460961703,0.12082203891503761,0.24369679445959122,3.122666148683226,-0.024666397077465117,-0.05351952169330846,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-1.0741682042025351,-9.734423784462784,-16.771642644946112,0.31367140744358496,0.016140103779832427,0.020199088377481265,0.6496457457542419,-1.2680515807918091,-2.38525652885437,-1.096761332159378,1.5808738470077515,-0.905684773121969,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.617362779998075,0.4439489540640882,0.12079869033845768,0.2436915622025071,3.1226252360074973,-0.024755493991137155,-0.053518834714793434,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-1.609811099141437,-9.853861817490218,-16.487193743127282,0.3185015984652486,-0.0031888939173169498,0.012044799875458697,0.6496042013168335,-1.268071011906006,-2.385249137878418,-1.096773938541748,1.5808415412902832,-0.9056685606585901,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.6254169649982941,0.4439199845178605,0.12079914998353886,0.24367671396136736,3.1226106412858976,-0.02475643853122671,-0.05360538984134808,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-0.7749082714110621,-9.954769379715193,-16.43007926359965,0.3197301632724524,0.01225464487168036,0.01747728588801014,0.649632453918457,-1.2680503588965912,-2.3852806091308594,-1.0968149465373536,1.5808663368225098,-0.9056404272662562,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.6333437819994288,0.44394458990023183,0.12079567513288601,0.24369794563893585,3.1226153015678033,-0.02474237589762092,-0.0535084497804264,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-0.4942299310499991,-9.895020575220382,-16.264332549821404,0.3155864042942497,0.03428569365434715,0.015413749952591203,0.6496114730834961,-1.2680503886989136,-2.385249137878418,-1.096795604830124,1.5808296203613281,-0.9056695143329065,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.6412948239994876,0.4439217031909284,0.12080712349244749,0.24365675052670363,3.1225766503659176,-0.024696943599732683,-0.053631938994380526,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-0.7256133220702363,-9.342190039591515,-16.267306769752693,0.29701802478529243,0.017116068847505467,0.014157495575361305,0.6496539115905762,-1.2680916053107758,-2.385286808013916,-1.0968020123294373,1.5808501243591309,-0.9056566397296351,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.649412457998551,0.44393614840375306,0.1207892300527992,0.2436941206325069,3.122605144055118,-0.02477597791126898,-0.05352650033276267,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-0.5230784168523501,-9.444087664376422,-16.180597821526025,0.30517345504948,0.02835003520994209,0.022800044298113872,0.6496114730834961,-1.2680384379676362,-2.385261058807373,-1.0968106550029297,1.5808296203613281,-0.9056480566607874,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.6574625249995734,0.4439192874969813,0.12081122495803895,0.24365590090007733,3.1225942032913743,-0.024688902821958104,-0.05362737170603446,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-0.8661906286888738,-9.939434379922742,-16.643623417347644,0.3134558747718628,0.019346820594025864,0.01534197575047123,0.6496583223342896,-1.2680872839740296,-2.385294198989868,-1.0967858296683808,1.580862045288086,-0.9056575934039515,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.6653169579985843,0.4439221074843388,0.12079928694143854,0.24366608771563122,3.1225912528134305,-0.02469171254163699,-0.05361372771508416,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-0.30603337765970395,-9.560546411930275,-16.328172765947894,0.310728268700738,0.036926417404175745,0.01464423080565774,0.6496368646621704,-1.2680709821036835,-2.3852851390838623,-1.096806363468506,1.5808534622192383,-0.9056771437274378,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.6732722880005895,0.44392901430011084,0.12081917053512445,0.24369959439275724,3.122613181222905,-0.024627334580333927,-0.053543907641914495,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-0.9712708077136505,-9.53364372392611,-16.615799468410497,0.3059508761723195,0.020423950114217024,0.01540722841015259,0.6496703028678894,-1.2680384677699585,-2.385249137878418,-1.0968268674663086,1.5808424949645996,-0.905684773121969,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
0.6812563919993408,0.4439285334650944,0.12079313595658049,0.24368765658626645,3.122623995111281,-0.02470639391511644,-0.05357323698729115,0.4439401565633589,0.12080570325978836,0.24369031278190795,3.1226108305914533,-0.024715019233596,-0.053548458762666874,0.0,0.0,0.0,0.0,0.0,0.0,-1.1978082648684438,-9.449027190493927,-16.533303156925303,0.2985537631851969,0.01102093232234329,0.012307291144316813,0.6496114730834961,-1.2680428189090271,-2.3852686882019043,-1.0968106550029297,1.580862045288086,-0.9056933561908167,0.6496292948722839,-1.2680666607669373,-2.385249137878418,-1.0968020421317597,1.5808424949645996,-0.9056695143329065,1,7,1,0.0
